season,lg,team,abbreviation,playoffs,g,mp,opp_fg,opp_fga,opp_fg_percent,opp_x3p,opp_x3pa,opp_x3p_percent,opp_x2p,opp_x2pa,opp_x2p_percent,opp_ft,opp_fta,opp_ft_percent,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
2010,NBA,Phoenix Suns,PHO,TRUE,82,19730,3235,7165,0.452,561,1582,0.355,2674,5583,0.479,1606,2114,0.76,1081,2391,3472,1704,646,365,1065,1789,8637
2010,NBA,Portland Trail Blazers,POR,TRUE,82,19855,2950,6352,0.464,480,1399,0.343,2470,4953,0.499,1394,1870,0.745,801,2322,3123,1583,485,333,1104,1767,7774
2010,NBA,Sacramento Kings,SAC,FALSE,82,19880,3199,6828,0.469,497,1391,0.357,2702,5437,0.497,1663,2149,0.774,909,2538,3447,1683,586,468,1120,1650,8558
2010,NBA,San Antonio Spurs,SAS,TRUE,82,19780,3025,6691,0.452,412,1200,0.343,2613,5491,0.476,1433,1896,0.756,814,2427,3241,1576,567,417,1032,1672,7895
2010,NBA,Toronto Raptors,TOR,FALSE,82,19780,3194,6824,0.468,609,1665,0.366,2585,5159,0.501,1683,2146,0.784,933,2453,3386,1889,580,360,1040,1730,8680
2010,NBA,Utah Jazz,UTA,TRUE,82,19755,2908,6471,0.449,552,1559,0.354,2356,4912,0.48,1741,2286,0.762,837,2376,3213,1628,632,445,1238,1818,8109
2010,NBA,Washington Wizards,WAS,FALSE,82,19830,3083,6664,0.463,528,1466,0.36,2555,5198,0.492,1590,2088,0.761,935,2530,3465,1772,569,415,1115,1684,8284
2010,NBA,League Average,NA,FALSE,82,19817,3091,6700,0.461,527,1487,0.355,2564,5212,0.492,1527,2013,0.759,899,2523,3421,1742,592,398,1166,1710,8237
2009,NBA,Atlanta Hawks,ATL,TRUE,82,19705,3002,6609,0.454,528,1496,0.353,2474,5113,0.484,1385,1800,0.769,955,2481,3436,1705,530,354,1121,1681,7917
2009,NBA,Boston Celtics,BOS,TRUE,82,19880,2763,6418,0.431,507,1452,0.349,2256,4966,0.454,1626,2110,0.771,834,2249,3083,1553,585,389,1195,1820,7659
2009,NBA,Charlotte Bobcats,CHA,FALSE,82,19930,2883,6349,0.454,558,1526,0.366,2325,4823,0.482,1457,1928,0.756,877,2310,3187,1604,626,488,1206,1714,7781
2009,NBA,Chicago Bulls,CHI,TRUE,82,19930,3141,6864,0.458,486,1400,0.347,2655,5464,0.486,1633,2077,0.786,1017,2491,3508,1723,622,449,1177,1708,8401
2009,NBA,Cleveland Cavaliers,CLE,TRUE,82,19780,2775,6444,0.431,482,1447,0.333,2293,4997,0.459,1459,1895,0.77,878,2310,3188,1568,519,338,1137,1664,7491
2009,NBA,Dallas Mavericks,DAL,TRUE,82,19805,3071,6752,0.455,517,1379,0.375,2554,5373,0.475,1522,1907,0.798,884,2509,3393,1611,589,334,1064,1645,8181
2009,NBA,Denver Nuggets,DEN,TRUE,82,19730,2966,6738,0.44,601,1643,0.366,2365,5095,0.464,1742,2228,0.782,991,2391,3382,1756,648,447,1265,1944,8275
2009,NBA,Detroit Pistons,DET,TRUE,82,19905,2876,6380,0.451,435,1228,0.354,2441,5152,0.474,1580,2039,0.775,861,2453,3314,1651,461,342,964,1612,7767
2009,NBA,Golden State Warriors,GSW,FALSE,82,19880,3401,7273,0.468,582,1531,0.38,2819,5742,0.491,1828,2346,0.779,1165,2695,3860,1980,647,414,1229,1927,9212
2009,NBA,Houston Rockets,HOU,TRUE,82,19805,2991,6735,0.444,464,1298,0.357,2527,5437,0.465,1296,1730,0.749,873,2399,3272,1620,588,435,1012,1689,7742
2009,NBA,Indiana Pacers,IND,FALSE,82,19830,3141,6862,0.458,569,1519,0.375,2572,5343,0.481,1857,2431,0.764,909,2708,3617,1731,635,444,1151,1692,8708
2009,NBA,Los Angeles Clippers,LAC,FALSE,82,19880,3218,6805,0.473,536,1431,0.375,2682,5374,0.499,1546,2035,0.76,962,2653,3615,1951,652,414,1093,1609,8518
2009,NBA,Los Angeles Lakers,LAL,TRUE,82,19780,3050,6825,0.447,586,1700,0.345,2464,5125,0.481,1454,1931,0.753,959,2440,3399,1854,635,392,1275,1816,8140
2009,NBA,Memphis Grizzlies,MEM,FALSE,82,19805,3018,6378,0.473,536,1510,0.355,2482,4868,0.51,1574,2043,0.77,842,2431,3273,1735,632,443,1194,1786,8146
2009,NBA,Miami Heat,MIA,TRUE,82,19955,2920,6412,0.455,591,1519,0.389,2329,4893,0.476,1609,2086,0.771,896,2536,3432,1646,528,335,1246,1632,8040
2009,NBA,Milwaukee Bucks,MIL,FALSE,82,19780,2854,6233,0.458,562,1486,0.378,2292,4747,0.483,1961,2480,0.791,831,2527,3358,1730,616,376,1350,1842,8231
2009,NBA,Minnesota Timberwolves,MIN,FALSE,82,19805,3109,6561,0.474,536,1420,0.377,2573,5141,0.5,1668,2145,0.778,813,2539,3352,1765,610,484,1028,1642,8422
2009,NBA,New Jersey Nets,NJN,FALSE,82,19830,2953,6385,0.462,600,1536,0.391,2353,4849,0.485,1738,2281,0.762,872,2523,3395,1793,567,393,1103,1680,8244
2009,NBA,New Orleans Hornets,NOH,TRUE,82,19755,2851,6329,0.45,575,1625,0.354,2276,4704,0.484,1453,1879,0.773,822,2459,3281,1649,476,290,1089,1675,7730
2009,NBA,New York Knicks,NYK,FALSE,82,19805,3378,7041,0.48,571,1625,0.351,2807,5416,0.518,1514,1998,0.758,954,2826,3780,1774,654,437,1188,1592,8841
2009,NBA,Oklahoma City Thunder,OKC,FALSE,82,19805,3230,6799,0.475,524,1439,0.364,2706,5360,0.505,1468,1930,0.761,884,2496,3380,1769,697,407,1140,1656,8452
2009,NBA,Orlando Magic,ORL,TRUE,82,19730,2936,6785,0.433,444,1297,0.342,2492,5488,0.454,1421,1882,0.755,864,2591,3455,1488,564,308,1072,1840,7737
2009,NBA,Philadelphia 76ers,PHI,TRUE,82,19755,2997,6489,0.462,585,1595,0.367,2412,4894,0.493,1402,1792,0.782,935,2285,3220,1799,575,400,1278,1786,7981
2009,NBA,Phoenix Suns,PHO,FALSE,82,19755,3278,7025,0.467,626,1635,0.383,2652,5390,0.492,1634,2108,0.775,993,2352,3345,1741,706,369,1165,1877,8816
2009,NBA,Portland Trail Blazers,POR,TRUE,82,19830,2899,6302,0.46,487,1301,0.374,2412,5001,0.482,1430,1780,0.803,786,2190,2976,1590,514,319,1082,1733,7715
2009,NBA,Sacramento Kings,SAC,FALSE,82,19905,3281,6792,0.483,580,1430,0.406,2701,5362,0.504,1824,2412,0.756,1018,2592,3610,1796,704,423,1178,1737,8966
2009,NBA,San Antonio Spurs,SAS,TRUE,82,19905,2973,6568,0.453,447,1180,0.379,2526,5388,0.469,1257,1635,0.769,745,2570,3315,1481,531,352,961,1511,7650
2009,NBA,Toronto Raptors,TOR,FALSE,82,19805,3172,6827,0.465,629,1716,0.367,2543,5111,0.498,1379,1759,0.784,895,2539,3434,1887,521,386,1093,1645,8352
2009,NBA,Utah Jazz,UTA,TRUE,82,19880,3019,6509,0.464,534,1479,0.361,2485,5030,0.494,1703,2233,0.763,908,2393,3301,1640,658,424,1323,1972,8275
2009,NBA,Washington Wizards,WAS,FALSE,82,19705,3164,6565,0.482,674,1740,0.387,2490,4825,0.516,1487,1959,0.759,934,2491,3425,2015,593,431,1140,1638,8489
2009,NBA,League Average,NA,FALSE,82,19822,3044,6635,0.459,545,1486,0.367,2499,5149,0.485,1564,2029,0.771,905,2481,3386,1720,596,394,1151,1726,8196
2008,NBA,Atlanta Hawks,ATL,TRUE,82,19855,3115,6733,0.463,512,1413,0.362,2603,5320,0.489,1461,1943,0.752,968,2386,3354,1825,615,421,1123,1793,8203
2008,NBA,Boston Celtics,BOS,TRUE,82,19755,2657,6341,0.419,485,1535,0.316,2172,4806,0.452,1605,2160,0.743,899,2290,3189,1539,594,389,1308,1818,7404
2008,NBA,Charlotte Bobcats,CHA,FALSE,82,19880,3115,6684,0.466,517,1456,0.355,2598,5228,0.497,1571,2102,0.747,999,2588,3587,1785,625,476,1177,1721,8318
2008,NBA,Chicago Bulls,CHI,FALSE,82,19805,2982,6583,0.453,571,1522,0.375,2411,5061,0.476,1699,2217,0.766,914,2582,3496,1794,648,465,1254,1746,8234
2008,NBA,Cleveland Cavaliers,CLE,TRUE,82,19855,2939,6462,0.455,506,1419,0.357,2433,5043,0.482,1548,2070,0.748,814,2500,3314,1721,559,388,1092,1666,7932
2008,NBA,Dallas Mavericks,DAL,TRUE,82,19730,2903,6551,0.443,408,1168,0.349,2495,5383,0.463,1648,2168,0.76,882,2419,3301,1547,536,357,999,1739,7862
2008,NBA,Denver Nuggets,DEN,TRUE,82,19855,3334,7303,0.457,621,1710,0.363,2713,5593,0.485,1481,2028,0.73,1042,2680,3722,2107,644,393,1343,1950,8770
2008,NBA,Detroit Pistons,DET,TRUE,82,19730,2727,6239,0.437,409,1233,0.332,2318,5006,0.463,1523,2047,0.744,865,2344,3209,1563,477,319,1108,1618,7386
2008,NBA,Golden State Warriors,GSW,FALSE,82,19780,3273,6998,0.468,572,1556,0.368,2701,5442,0.496,1806,2378,0.759,1053,2803,3856,1939,567,413,1384,1736,8924
2008,NBA,Houston Rockets,HOU,TRUE,82,19730,2852,6594,0.433,433,1186,0.365,2419,5408,0.447,1410,1912,0.737,894,2441,3335,1548,622,379,1094,1615,7547
2008,NBA,Indiana Pacers,IND,FALSE,82,19755,3093,6817,0.454,606,1571,0.386,2487,5246,0.474,1850,2443,0.757,929,2800,3729,1820,663,416,1297,1782,8642
2008,NBA,Los Angeles Clippers,LAC,FALSE,82,19805,3114,6670,0.467,486,1393,0.349,2628,5277,0.498,1574,2096,0.751,916,2657,3573,1834,590,388,1112,1773,8288
2008,NBA,Los Angeles Lakers,LAL,TRUE,82,19780,3127,7022,0.445,554,1531,0.362,2573,5491,0.469,1501,1995,0.752,988,2521,3509,1793,634,368,1168,1850,8309
2008,NBA,Memphis Grizzlies,MEM,FALSE,82,19805,3394,7076,0.48,591,1625,0.364,2803,5451,0.514,1387,1791,0.774,932,2721,3653,1963,711,403,1096,1842,8766
2008,NBA,Miami Heat,MIA,FALSE,82,19830,3029,6477,0.468,552,1497,0.369,2477,4980,0.497,1590,2105,0.755,916,2617,3533,1817,631,341,1166,1650,8200
2008,NBA,Milwaukee Bucks,MIL,FALSE,82,19855,3147,6562,0.48,588,1530,0.384,2559,5032,0.509,1639,2141,0.766,872,2464,3336,1913,647,404,1125,1727,8521
2008,NBA,Minnesota Timberwolves,MIN,FALSE,82,19730,3056,6481,0.472,541,1516,0.357,2515,4965,0.507,1742,2266,0.769,871,2545,3416,1899,610,467,1103,1434,8395
2008,NBA,New Jersey Nets,NJN,FALSE,82,19830,2982,6543,0.456,534,1448,0.369,2448,5095,0.48,1774,2311,0.768,896,2517,3413,1810,662,362,1098,1836,8272
2008,NBA,New Orleans Hornets,NOH,TRUE,82,19805,3038,6604,0.46,544,1552,0.351,2494,5052,0.494,1217,1579,0.771,815,2533,3348,1779,470,331,1136,1573,7837
2008,NBA,New York Knicks,NYK,FALSE,82,19880,3184,6711,0.474,587,1592,0.369,2597,5119,0.507,1535,2078,0.739,924,2573,3497,1773,621,429,1046,1665,8490
2008,NBA,Orlando Magic,ORL,TRUE,82,19780,3057,6855,0.446,516,1441,0.358,2541,5414,0.469,1489,1975,0.754,900,2519,3419,1764,581,344,1081,1898,8119
2008,NBA,Philadelphia 76ers,PHI,TRUE,82,19755,3000,6504,0.461,557,1549,0.36,2443,4955,0.493,1332,1726,0.772,923,2293,3216,1903,550,420,1289,1708,7889
2008,NBA,Phoenix Suns,PHO,TRUE,82,19780,3368,7384,0.456,469,1329,0.353,2899,6055,0.479,1407,1879,0.749,1101,2498,3599,1607,601,311,1101,1731,8612
2008,NBA,Portland Trail Blazers,POR,FALSE,82,19905,2983,6616,0.451,533,1499,0.356,2450,5117,0.479,1401,1828,0.766,957,2465,3422,1714,488,301,1026,1656,7900
2008,NBA,Sacramento Kings,SAC,FALSE,82,19830,3137,6732,0.466,597,1600,0.373,2540,5132,0.495,1722,2287,0.753,970,2465,3435,1878,661,452,1250,1892,8593
2008,NBA,San Antonio Spurs,SAS,TRUE,82,19730,2857,6431,0.444,420,1227,0.342,2437,5204,0.468,1293,1710,0.756,776,2527,3303,1490,566,361,1058,1625,7427
2008,NBA,Seattle SuperSonics,SEA,FALSE,82,19830,3288,7136,0.461,607,1576,0.385,2681,5560,0.482,1534,2048,0.749,961,2655,3616,1997,706,440,1082,1610,8717
2008,NBA,Toronto Raptors,TOR,TRUE,82,19830,3007,6569,0.458,619,1683,0.368,2388,4886,0.489,1344,1732,0.776,830,2583,3413,1797,470,333,1149,1508,7977
2008,NBA,Utah Jazz,UTA,TRUE,82,19705,2896,6286,0.461,506,1419,0.357,2390,4867,0.491,1848,2468,0.749,844,2256,3100,1629,619,420,1305,1891,8146
2008,NBA,Washington Wizards,WAS,TRUE,82,19905,3015,6537,0.461,683,1768,0.386,2332,4769,0.489,1418,1880,0.754,900,2478,3378,1958,529,360,1149,1656,8131
2008,NBA,League Average,NA,FALSE,82,19803,3056,6683,0.457,537,1485,0.362,2518,5199,0.484,1545,2045,0.755,918,2524,3442,1784,597,388,1157,1724,8194
2007,NBA,Atlanta Hawks,ATL,FALSE,82,19880,2953,6335,0.466,465,1236,0.376,2488,5099,0.488,1699,2315,0.734,948,2370,3318,1732,597,421,1247,1853,8070
2007,NBA,Boston Celtics,BOS,FALSE,82,19855,2966,6337,0.468,429,1212,0.354,2537,5125,0.495,1776,2376,0.747,848,2476,3324,1811,604,449,1250,1757,8137
2007,NBA,Charlotte Bobcats,CHA,FALSE,82,20005,2999,6450,0.465,452,1245,0.363,2547,5205,0.489,1802,2404,0.75,929,2562,3491,1717,603,437,1296,1786,8252
2007,NBA,Chicago Bulls,CHI,TRUE,82,19780,2793,6416,0.435,484,1387,0.349,2309,5029,0.459,1619,2219,0.73,897,2456,3353,1675,614,433,1429,1900,7689
2007,NBA,Cleveland Cavaliers,CLE,TRUE,82,19880,2838,6337,0.448,405,1231,0.329,2433,5106,0.476,1539,2096,0.734,807,2461,3268,1649,540,349,1254,1804,7620
2007,NBA,Dallas Mavericks,DAL,TRUE,82,19755,2790,6241,0.447,375,1074,0.349,2415,5167,0.467,1654,2216,0.746,839,2286,3125,1471,565,312,1190,1811,7609
2007,NBA,Denver Nuggets,DEN,TRUE,82,19780,3257,7088,0.46,554,1569,0.353,2703,5519,0.49,1438,1945,0.739,1006,2461,3467,2010,680,424,1343,1946,8506
2007,NBA,Detroit Pistons,DET,TRUE,82,19880,2819,6337,0.445,409,1205,0.339,2410,5132,0.47,1484,2006,0.74,973,2403,3376,1647,521,290,1205,1668,7531
2007,NBA,Golden State Warriors,GSW,TRUE,82,19755,3171,6871,0.462,609,1664,0.366,2562,5207,0.492,1814,2419,0.75,1074,2733,3807,2023,680,399,1525,1832,8765
2007,NBA,Houston Rockets,HOU,TRUE,82,19855,2793,6503,0.429,472,1346,0.351,2321,5157,0.45,1497,2000,0.749,800,2548,3348,1588,571,353,1163,1631,7555
2007,NBA,Indiana Pacers,IND,FALSE,82,19780,2931,6416,0.457,437,1175,0.372,2494,5241,0.476,1741,2311,0.753,915,2499,3414,1642,644,410,1289,1942,8040
2007,NBA,Los Angeles Clippers,LAC,FALSE,82,19730,2912,6436,0.452,455,1341,0.339,2457,5095,0.482,1602,2142,0.748,843,2377,3220,1722,582,321,1132,1829,7881
2007,NBA,Los Angeles Lakers,LAL,TRUE,82,20030,3097,6719,0.461,523,1462,0.358,2574,5257,0.49,1763,2320,0.76,955,2508,3463,1798,649,409,1208,1916,8480
2007,NBA,Memphis Grizzlies,MEM,FALSE,82,19980,3287,6761,0.486,576,1480,0.389,2711,5281,0.513,1603,2113,0.759,965,2483,3448,2062,681,450,1253,1992,8753
2007,NBA,Miami Heat,MIA,TRUE,82,19855,2895,6517,0.444,531,1495,0.355,2364,5022,0.471,1513,2039,0.742,921,2467,3388,1656,562,314,1185,1790,7834
2007,NBA,Milwaukee Bucks,MIL,FALSE,82,19855,3201,6673,0.48,565,1537,0.368,2636,5136,0.513,1564,2109,0.742,1062,2468,3530,2077,615,433,1284,1718,8531
2007,NBA,Minnesota Timberwolves,MIN,FALSE,82,20005,3075,6689,0.46,518,1488,0.348,2557,5201,0.492,1510,1987,0.76,957,2438,3395,1782,583,360,1163,1679,8178
2007,NBA,New Jersey Nets,NJN,TRUE,82,19880,2911,6476,0.45,519,1455,0.357,2392,5021,0.476,1723,2261,0.762,867,2526,3393,1805,584,369,1188,1886,8064
2007,NBA,New Orleans/Oklahoma City Hornets,NOK,FALSE,82,19880,3004,6579,0.457,559,1575,0.355,2445,5004,0.489,1395,1839,0.759,853,2493,3346,1703,554,392,1119,1733,7962
2007,NBA,New York Knicks,NYK,FALSE,82,20005,3021,6566,0.46,573,1523,0.376,2448,5043,0.485,1613,2135,0.756,885,2297,3182,1748,616,406,1122,1875,8228
2007,NBA,Orlando Magic,ORL,TRUE,82,19780,2739,6191,0.442,461,1306,0.353,2278,4885,0.466,1768,2327,0.76,865,2217,3082,1609,678,376,1232,1921,7707
2007,NBA,Philadelphia 76ers,PHI,FALSE,82,19880,3039,6570,0.463,503,1424,0.353,2536,5146,0.493,1452,1926,0.754,969,2404,3373,1825,606,320,1280,1801,8033
2007,NBA,Phoenix Suns,PHO,TRUE,82,19905,3238,7087,0.457,504,1387,0.363,2734,5700,0.48,1458,1901,0.767,1008,2504,3512,1548,566,304,1242,1759,8438
2007,NBA,Portland Trail Blazers,POR,FALSE,82,19955,2962,6292,0.471,467,1293,0.361,2495,4999,0.499,1678,2157,0.778,850,2347,3197,1703,539,380,1127,1750,8069
2007,NBA,Sacramento Kings,SAC,FALSE,82,19805,3147,6671,0.472,557,1524,0.365,2590,5147,0.503,1600,2115,0.757,907,2648,3555,1840,572,405,1335,1990,8451
2007,NBA,San Antonio Spurs,SAS,TRUE,82,19780,2860,6463,0.443,368,1101,0.334,2492,5362,0.465,1300,1756,0.74,829,2379,3208,1416,580,337,1176,1739,7388
2007,NBA,Seattle SuperSonics,SEA,FALSE,82,19830,3126,6568,0.476,519,1437,0.361,2607,5131,0.508,1596,2124,0.751,954,2408,3362,1870,590,341,1233,1635,8367
2007,NBA,Toronto Raptors,TOR,TRUE,82,19755,3051,6593,0.463,533,1491,0.357,2518,5102,0.494,1441,1911,0.754,848,2641,3489,1742,489,317,1241,1786,8076
2007,NBA,Utah Jazz,UTA,TRUE,82,19805,2819,6191,0.455,506,1424,0.355,2313,4767,0.485,1943,2534,0.767,813,2223,3036,1552,623,438,1230,2010,8087
2007,NBA,Washington Wizards,WAS,TRUE,82,19830,3166,6700,0.473,598,1585,0.377,2568,5115,0.502,1668,2146,0.777,973,2551,3524,1942,519,380,1291,1927,8598
2007,NBA,League Average,NA,FALSE,82,19858,2995,6536,0.458,498,1389,0.358,2498,5147,0.485,1608,2138,0.752,912,2454,3366,1746,594,378,1241,1822,8097
2006,NBA,Atlanta Hawks,ATL,FALSE,82,19880,3075,6433,0.478,444,1205,0.368,2631,5228,0.503,1768,2372,0.745,981,2335,3316,1689,597,422,1227,1855,8362
2006,NBA,Boston Celtics,BOS,FALSE,82,19880,2944,6462,0.456,446,1265,0.353,2498,5197,0.481,1825,2457,0.743,910,2369,3279,1763,688,404,1210,1837,8159
2006,NBA,Charlotte Bobcats,CHA,FALSE,82,19905,3065,6410,0.478,458,1285,0.356,2607,5125,0.509,1683,2283,0.737,940,2667,3607,1881,577,441,1464,1929,8271
2006,NBA,Chicago Bulls,CHI,TRUE,82,19905,2773,6515,0.426,501,1428,0.351,2272,5087,0.447,1921,2472,0.777,881,2541,3422,1652,611,420,1228,1883,7968
2006,NBA,Cleveland Cavaliers,CLE,TRUE,82,19830,2949,6481,0.455,459,1291,0.356,2490,5190,0.48,1462,1970,0.742,807,2421,3228,1666,540,357,1079,1842,7819
2006,NBA,Dallas Mavericks,DAL,TRUE,82,19880,2801,6319,0.443,404,1120,0.361,2397,5199,0.461,1626,2163,0.752,935,2209,3144,1433,536,400,1151,1958,7632
2006,NBA,Denver Nuggets,DEN,TRUE,82,19930,3070,6764,0.454,530,1480,0.358,2540,5284,0.481,1538,2090,0.736,965,2469,3434,1959,586,436,1323,1911,8208
2006,NBA,Detroit Pistons,DET,TRUE,82,19830,2915,6450,0.452,329,1012,0.325,2586,5438,0.476,1235,1677,0.736,951,2399,3350,1541,481,285,1145,1726,7394
2006,NBA,Golden State Warriors,GSW,FALSE,82,19830,3047,6674,0.457,469,1335,0.351,2578,5339,0.483,1624,2187,0.743,985,2662,3647,1828,576,409,1258,1919,8187
2006,NBA,Houston Rockets,HOU,FALSE,82,19830,2708,6310,0.429,541,1465,0.369,2167,4845,0.447,1560,2135,0.731,874,2477,3351,1647,582,373,1094,1716,7517
2006,NBA,Indiana Pacers,IND,TRUE,82,19730,2831,6504,0.435,371,1083,0.343,2460,5421,0.454,1511,2060,0.733,968,2416,3384,1520,661,399,1112,1800,7544
2006,NBA,Los Angeles Clippers,LAC,TRUE,82,19805,2887,6638,0.435,474,1367,0.347,2413,5271,0.458,1593,2175,0.732,858,2432,3290,1765,570,355,1053,1777,7841
2006,NBA,Los Angeles Lakers,LAL,TRUE,82,19855,2945,6547,0.45,474,1342,0.353,2471,5205,0.475,1585,2123,0.747,893,2399,3292,1730,536,354,1158,1925,7949
2006,NBA,Memphis Grizzlies,MEM,TRUE,82,19855,2691,6172,0.436,408,1223,0.334,2283,4949,0.461,1465,1942,0.754,927,2404,3331,1605,597,456,1213,1867,7255
2006,NBA,Miami Heat,MIA,TRUE,82,19755,2871,6529,0.44,490,1359,0.361,2381,5170,0.461,1642,2223,0.739,826,2359,3185,1596,560,298,1063,1938,7874
2006,NBA,Milwaukee Bucks,MIL,TRUE,82,19855,2972,6383,0.466,490,1385,0.354,2482,4998,0.497,1671,2237,0.747,832,2475,3307,1847,606,414,1182,1937,8105
2006,NBA,Minnesota Timberwolves,MIN,FALSE,82,19855,2852,6474,0.441,447,1229,0.364,2405,5245,0.459,1525,2072,0.736,974,2411,3385,1554,539,374,1139,1736,7676
2006,NBA,New Jersey Nets,NJN,TRUE,82,19780,2730,6222,0.439,465,1336,0.348,2265,4886,0.464,1654,2232,0.741,787,2599,3386,1641,589,329,1177,1889,7579
2006,NBA,New Orleans/Oklahoma City Hornets,NOK,FALSE,82,19805,2883,6286,0.459,546,1486,0.367,2337,4800,0.487,1530,2014,0.76,860,2498,3358,1584,527,432,1197,1910,7842
2006,NBA,New York Knicks,NYK,FALSE,82,19930,2967,6359,0.467,565,1495,0.378,2402,4864,0.494,1868,2480,0.753,883,2280,3163,1744,674,437,1154,2079,8367
2006,NBA,Orlando Magic,ORL,FALSE,82,19905,2870,6327,0.454,460,1287,0.357,2410,5040,0.478,1672,2285,0.732,911,2239,3150,1644,615,386,1099,1899,7872
2006,NBA,Philadelphia 76ers,PHI,FALSE,82,19905,3100,6699,0.463,498,1420,0.351,2602,5279,0.493,1609,2111,0.762,974,2533,3507,1882,630,386,1269,1898,8307
2006,NBA,Phoenix Suns,PHO,TRUE,82,19955,3243,7141,0.454,516,1423,0.363,2727,5718,0.477,1429,1956,0.731,1028,2735,3763,1546,591,282,1218,1623,8431
2006,NBA,Portland Trail Blazers,POR,FALSE,82,19730,3032,6472,0.468,498,1306,0.381,2534,5166,0.491,1498,1971,0.76,1029,2445,3474,1737,592,403,1060,1704,8060
2006,NBA,Sacramento Kings,SAC,TRUE,82,19830,3053,6726,0.454,462,1316,0.351,2591,5410,0.479,1412,1891,0.747,953,2503,3456,1733,656,403,1199,1886,7980
2006,NBA,San Antonio Spurs,SAS,TRUE,82,19805,2782,6420,0.433,300,886,0.339,2482,5534,0.449,1414,1912,0.74,886,2417,3303,1336,599,343,1136,1709,7278
2006,NBA,Seattle SuperSonics,SEA,FALSE,82,19830,3202,6596,0.485,542,1445,0.375,2660,5151,0.516,1713,2255,0.76,1003,2316,3319,1973,598,399,1194,1820,8659
2006,NBA,Toronto Raptors,TOR,FALSE,82,19955,3164,6448,0.491,508,1363,0.373,2656,5085,0.522,1696,2267,0.748,835,2539,3374,1938,518,359,1165,1834,8532
2006,NBA,Utah Jazz,UTA,FALSE,82,19880,2730,6077,0.449,490,1297,0.378,2240,4780,0.469,1839,2466,0.746,871,2237,3108,1511,663,463,1166,2104,7789
2006,NBA,Washington Wizards,WAS,TRUE,82,19830,3014,6477,0.465,501,1379,0.363,2513,5098,0.493,1655,2222,0.745,964,2477,3441,1766,537,341,1326,2075,8184
2006,NBA,League Average,NA,FALSE,82,19852,2939,6477,0.454,470,1310,0.358,2469,5167,0.478,1607,2157,0.745,916,2442,3358,1690,588,385,1182,1866,7955
2005,NBA,Atlanta Hawks,ATL,FALSE,82,19855,3044,6389,0.476,467,1232,0.379,2577,5157,0.5,1846,2396,0.77,902,2483,3385,1803,716,484,1210,1777,8401
2005,NBA,Boston Celtics,BOS,TRUE,82,19880,2960,6664,0.444,488,1370,0.356,2472,5294,0.467,1825,2423,0.753,1039,2427,3466,1859,714,402,1277,1937,8233
2005,NBA,Charlotte Bobcats,CHA,FALSE,82,19880,3015,6507,0.463,442,1224,0.361,2573,5283,0.487,1748,2279,0.767,959,2586,3545,1768,624,446,1297,1858,8220
2005,NBA,Chicago Bulls,CHI,TRUE,82,19830,2763,6548,0.422,416,1245,0.334,2347,5303,0.443,1716,2305,0.744,979,2524,3503,1715,685,434,1272,1914,7658
2005,NBA,Cleveland Cavaliers,CLE,FALSE,82,19855,2913,6444,0.452,422,1122,0.376,2491,5322,0.468,1601,2135,0.75,938,2324,3262,1737,549,419,1213,1770,7849
2005,NBA,Dallas Mavericks,DAL,TRUE,82,19730,2941,6712,0.438,451,1366,0.33,2490,5346,0.466,1601,2123,0.754,1072,2467,3539,1714,584,399,1278,1899,7934
2005,NBA,Denver Nuggets,DEN,TRUE,82,19755,2950,6606,0.447,463,1342,0.345,2487,5264,0.472,1632,2189,0.746,975,2441,3416,1778,636,458,1342,1960,7995
2005,NBA,Detroit Pistons,DET,TRUE,82,19955,2791,6496,0.43,410,1213,0.338,2381,5283,0.451,1344,1790,0.751,928,2321,3249,1618,610,367,1135,1851,7336
2005,NBA,Golden State Warriors,GSW,FALSE,82,19905,3133,6838,0.458,450,1239,0.363,2683,5599,0.479,1555,2087,0.745,1057,2771,3828,1858,570,417,1257,1782,8271
2005,NBA,Houston Rockets,HOU,TRUE,82,19855,2720,6423,0.423,454,1343,0.338,2266,5080,0.446,1571,2116,0.742,892,2444,3336,1696,607,335,1087,1773,7465
2005,NBA,Indiana Pacers,IND,TRUE,82,19905,2768,6284,0.44,391,1071,0.365,2377,5213,0.456,1637,2202,0.743,972,2416,3388,1540,549,398,1142,1883,7564
2005,NBA,Los Angeles Clippers,LAC,FALSE,82,20030,2936,6618,0.444,485,1317,0.368,2451,5301,0.462,1555,2041,0.762,986,2255,3241,1732,638,393,1122,1934,7912
2005,NBA,Los Angeles Lakers,LAL,FALSE,82,19780,3141,6928,0.453,549,1522,0.361,2592,5406,0.479,1507,1931,0.78,1023,2453,3476,2001,627,420,965,1814,8338
2005,NBA,Memphis Grizzlies,MEM,TRUE,82,19705,2684,6215,0.432,426,1215,0.351,2258,5000,0.452,1679,2179,0.771,993,2387,3380,1633,612,476,1303,1853,7473
2005,NBA,Miami Heat,MIA,TRUE,82,19980,2865,6705,0.427,441,1269,0.348,2424,5436,0.446,1621,2134,0.76,922,2397,3319,1620,611,264,1085,2020,7792
2005,NBA,Milwaukee Bucks,MIL,FALSE,82,19780,3098,6678,0.464,463,1349,0.343,2635,5329,0.494,1559,2022,0.771,935,2413,3348,1953,611,370,1067,1953,8218
