season,lg,player,player_id,age,team,pos,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,e_fg_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
2014,NBA,Eric Gordon,gordoer01,25,NOP,SG,64,64,2057,9,20.7,0.436,2.6,6.5,0.391,6.5,14.2,0.456,0.498,4.4,5.6,0.785,0.8,3.4,4.2,5.3,1.9,0.3,3.4,2.9,25,105,113
2014,NBA,Marcin Gortat,gortama01,29,WAS,C,81,80,2655,8.8,16.3,0.542,0,0,1,8.8,16.3,0.541,0.542,3,4.4,0.686,3.9,11,14.9,2.7,0.8,2.3,2.4,3.9,20.7,112,103
2014,NBA,Danny Granger,grangda01,30,2TM,SF,41,2,847,7,18.7,0.378,2.6,7.8,0.336,4.4,10.9,0.408,0.448,3.8,4.1,0.94,1.9,6.2,8.1,2.5,0.7,1,2.8,3.8,20.5,99,103
2014,NBA,Danny Granger,grangda01,30,IND,SF,29,2,653,6.4,17.7,0.359,2.5,7.5,0.33,3.9,10.3,0.38,0.428,4.1,4.2,0.962,1.9,6.4,8.3,2.6,0.7,1,2.9,3.3,19.2,98,102
2014,NBA,Danny Granger,grangda01,30,LAC,SF,12,0,194,9.3,21.7,0.429,3.1,8.8,0.353,6.2,12.9,0.48,0.5,3.1,3.6,0.857,1.8,5.4,7.2,2.1,0.8,1,2.6,5.4,24.8,103,108
2014,NBA,Aaron Gray,grayaa01,29,2TM,C,37,6,355,3.9,8.8,0.443,0,0.1,0,3.9,8.6,0.45,0.443,1.6,2.9,0.55,6,9.9,15.9,3.2,1.4,1.1,4.4,9.2,9.3,90,106
2014,NBA,Aaron Gray,grayaa01,29,TOR,C,4,0,20,5.2,7.8,0.667,0,0,NA,5.2,7.8,0.667,0.667,2.6,5.2,0.5,7.8,13.1,20.9,7.8,0,0,10.5,18.3,13.1,88,105
2014,NBA,Aaron Gray,grayaa01,29,SAC,C,33,6,335,3.8,8.8,0.431,0,0.2,0,3.8,8.7,0.439,0.431,1.5,2.7,0.556,5.9,9.7,15.6,2.9,1.5,1.2,4.1,8.7,9.1,90,106
2014,NBA,Danny Green,greenda02,26,SAS,SG,68,59,1651,6.7,15.5,0.432,4,9.7,0.415,2.6,5.7,0.46,0.562,1.5,1.9,0.794,0.8,6.2,7,3.2,2,1.9,2.3,3.3,18.9,107,101
2014,NBA,Draymond Green,greendr01,23,GSW,SF,82,12,1797,5.2,12.7,0.407,1.5,4.6,0.333,3.7,8.2,0.449,0.467,2.3,3.4,0.667,2.4,9,11.4,4.2,2.8,2,2.5,6.4,14.2,102,98
2014,NBA,Gerald Green,greenge01,28,PHO,SG,82,48,2330,9.6,21.6,0.445,4.4,11,0.4,5.2,10.7,0.492,0.547,4.2,4.9,0.848,1,4.9,5.9,2.6,1.5,0.9,3.1,4.7,27.9,112,108
2014,NBA,Jeff Green,greenje02,27,BOS,SF,82,82,2805,8.8,21.5,0.412,2.5,7.3,0.341,6.4,14.2,0.448,0.469,5.2,6.5,0.795,1,6,7,2.5,1,0.9,3,3.3,25.3,102,109
2014,NBA,Willie Green,greenwi01,32,LAC,SG,55,9,869,5.9,15.6,0.376,2.4,7,0.339,3.5,8.6,0.407,0.452,1.6,2,0.824,0.7,3.8,4.5,2.9,1.3,0.6,2,5.5,15.7,96,108
2014,NBA,Blake Griffin,griffbl01,24,LAC,PF,80,80,2863,12.5,23.7,0.528,0.2,0.8,0.273,12.3,23,0.537,0.533,8.4,11.8,0.715,3.4,9.9,13.2,5.4,1.6,0.9,3.9,4.6,33.7,114,103
2014,NBA,Jorge Gutiérrez,gutiejo01,25,BRK,PG,15,2,244,5.4,11.6,0.463,0.6,2.6,0.25,4.7,9,0.524,0.491,1.9,2.6,0.75,0.6,4.1,4.7,6.5,2.2,0.2,3,8,13.3,101,109
2014,NBA,Jordan Hamilton,hamiljo02,23,2TM,SF,60,12,1019,7.1,18.2,0.391,3.4,9.6,0.354,3.7,8.6,0.433,0.484,1.9,2.5,0.784,1.5,7.8,9.4,2.5,2.1,1,2.2,3.2,19.5,102,106
2014,NBA,Jordan Hamilton,hamiljo02,23,DEN,SF,39,11,670,7.2,18.6,0.39,3.3,9.4,0.349,3.9,9.1,0.432,0.478,1.7,2.3,0.742,1.7,8,9.7,2.5,2.3,0.9,2,2.3,19.4,101,106
2014,NBA,Jordan Hamilton,hamiljo02,23,HOU,SF,21,1,349,6.9,17.4,0.393,3.6,9.9,0.362,3.3,7.6,0.434,0.496,2.4,2.9,0.85,1.3,7.4,8.7,2.6,1.9,1,2.7,5.1,19.7,103,106
2014,NBA,Justin Hamilton,hamilju01,23,2TM,C,8,0,72,6.6,14.6,0.45,2.2,6.6,0.333,4.4,8,0.545,0.525,3.7,3.7,1,2.9,2.2,5.1,0,3.7,0,2.9,5.8,19,105,106
2014,NBA,Justin Hamilton,hamilju01,23,CHA,C,1,0,4,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,13,0,13,0,0,0,84
2014,NBA,Justin Hamilton,hamilju01,23,MIA,C,7,0,68,7,15.5,0.45,2.3,7,0.333,4.6,8.5,0.545,0.525,3.9,3.9,1,3.1,2.3,5.4,0,3.1,0,2.3,6.2,20.1,110,107
2014,NBA,Tyler Hansbrough,hansbty01,28,TOR,PF,64,4,978,5,10.5,0.474,0,0.1,0,5,10.4,0.479,0.474,6.7,9.9,0.681,6.4,8.9,15.3,0.9,1.5,1,2.5,7.1,16.7,116,104
2014,NBA,Tim Hardaway Jr.,hardati02,21,NYK,SG,81,1,1875,8.3,19.5,0.428,3.7,10.2,0.363,4.7,9.3,0.498,0.523,3,3.6,0.828,0.5,2.9,3.4,1.9,1.2,0.2,1.3,4.1,23.4,112,114
2014,NBA,James Harden,hardeja01,24,HOU,SG,73,73,2777,9.9,21.6,0.456,3.2,8.7,0.366,6.7,13,0.515,0.529,10.3,11.9,0.866,1.1,5.1,6.2,8,2.1,0.5,4.8,3.2,33.2,120,107
2014,NBA,Maurice Harkless,harklma01,20,ORL,SF,80,41,1950,5.9,12.7,0.464,1.6,4,0.383,4.3,8.6,0.502,0.525,2.2,3.8,0.594,1.8,5.1,6.9,2.1,2.5,1.3,2.3,3.7,15.6,102,106
2014,NBA,Josh Harrellson,harrejo01,24,DET,C,32,0,317,6.1,13.1,0.463,1.9,4.9,0.387,4.1,8.1,0.51,0.537,0.8,1.1,0.714,4.8,7.3,12.1,2.4,1,2.4,1.6,7,14.8,117,109
2014,NBA,Al Harrington,harrial01,33,WAS,PF,34,0,511,8.3,20.9,0.396,3.4,10.1,0.34,4.8,10.8,0.449,0.478,2.7,3.5,0.771,1.5,6.6,8.1,2.8,1.4,0,3.4,7.3,22.7,96,106
2014,NBA,Devin Harris,harride01,30,DAL,PG,40,0,818,6,15.9,0.378,1.9,6.3,0.307,4.1,9.6,0.425,0.439,5.8,7.2,0.8,0.5,4.8,5.3,11.2,1.8,0.1,3.7,4.5,19.8,109,111
2014,NBA,Elias Harris,harriel01,24,LAL,SF,2,0,11,0,4.4,0,0,0,NA,0,4.4,0,0,0,0,NA,4.4,0,4.4,4.4,4.4,0,0,0,0,92,110
2014,NBA,Manny Harris,harrima01,24,LAL,SG,9,0,180,7.6,18.9,0.4,1.9,5.4,0.35,5.7,13.5,0.42,0.45,2.7,3.2,0.833,1.9,7.3,9.2,3,1.1,0.3,2.4,2.7,19.7,95,112
2014,NBA,Mike Harris,harrimi01,30,UTA,PF,20,0,225,6.8,14.2,0.475,0,0.5,0,6.8,13.8,0.492,0.475,6.1,6.3,0.963,3.5,4.2,7.7,1.2,3.7,1.6,2.6,8.4,19.6,112,107
2014,NBA,Tobias Harris,harrito02,21,ORL,PF,61,36,1850,9.2,19.8,0.464,0.9,3.5,0.254,8.3,16.3,0.508,0.486,5.5,6.8,0.807,2.4,9.3,11.7,2.3,1.1,0.7,2.2,4,24.7,108,107
2014,NBA,Udonis Haslem,hasleud01,33,MIA,PF,46,18,653,6,11.8,0.507,0,0,NA,6,11.8,0.507,0.507,2,3.5,0.568,3.4,10.7,14.1,1,0.9,1.2,1.9,6.4,13.9,104,105
2014,NBA,Spencer Hawes,hawessp01,25,2TM,C,80,78,2470,8.1,17.7,0.456,2.6,6.2,0.416,5.5,11.5,0.478,0.529,2.4,3,0.783,2.6,10.6,13.2,4.8,0.9,1.9,3.5,4.7,21.1,105,107
2014,NBA,Spencer Hawes,hawessp01,25,PHI,C,53,53,1666,7.7,17,0.451,2.4,5.9,0.399,5.3,11.1,0.478,0.52,2.3,2.9,0.782,2.6,10.6,13.1,5.1,0.9,1.9,3.5,4.5,20,104,108
2014,NBA,Spencer Hawes,hawessp01,25,CLE,C,27,25,804,8.9,19,0.468,3,6.7,0.448,5.9,12.3,0.479,0.547,2.6,3.3,0.784,2.8,10.6,13.3,4.1,0.8,1.7,3.5,5.3,23.4,108,106
2014,NBA,Chuck Hayes,hayesch01,30,2TM,C,61,1,754,3.9,9,0.431,0,0.1,0,3.9,8.9,0.434,0.431,1.4,1.7,0.8,4.8,9.7,14.5,2.4,2.3,0.8,2.3,6.5,9.1,102,103
2014,NBA,Chuck Hayes,hayesch01,30,SAC,C,16,1,179,4,9.1,0.438,0,0,NA,4,9.1,0.438,0.438,1.4,2,0.714,5.7,7.7,13.4,1.7,3.1,0.6,2,5.1,9.4,105,105
2014,NBA,Chuck Hayes,hayesch01,30,TOR,C,45,0,575,3.8,8.9,0.429,0,0.1,0,3.8,8.8,0.433,0.429,1.4,1.6,0.833,4.5,10.4,14.8,2.6,2.1,0.9,2.4,7,9,101,102
2014,NBA,Gordon Hayward,haywago01,23,UTA,SF,77,77,2800,8,19.4,0.413,1.6,5.3,0.304,6.4,14.1,0.453,0.454,5.8,7.1,0.816,1.2,6.2,7.3,7.5,2.1,0.8,4,2.9,23.4,104,111
2014,NBA,Gerald Henderson,hendege02,26,CHA,SG,77,77,2461,8.5,19.6,0.433,0.8,2.4,0.348,7.7,17.2,0.445,0.455,5,6.5,0.761,0.7,5.9,6.5,4.2,1.1,0.7,2.4,3.4,22.8,101,106
2014,NBA,Xavier Henry,henryxa01,22,LAL,SF,43,5,908,7.7,18.5,0.417,1.5,4.3,0.346,6.2,14.1,0.439,0.458,6.2,9.5,0.655,1.3,4.8,6.1,2.7,2.4,0.4,3.1,4.2,23.1,97,111
2014,NBA,John Henson,hensojo01,23,MIL,PF,70,23,1856,9.7,18,0.538,0,0,0,9.7,18,0.539,0.538,2.6,5,0.514,4.8,9.2,14,3.2,1.2,3.3,3.2,5.2,22,106,108
2014,NBA,Roy Hibbert,hibbero01,27,IND,C,81,81,2409,7.1,16.2,0.439,0,0.1,0.4,7.1,16.1,0.439,0.44,4.5,5.8,0.77,4.4,7.2,11.6,2,0.6,3.9,3.2,5.8,18.8,100,98
2014,NBA,J.J. Hickson,hicksjj01,25,DEN,PF,69,52,1859,8.7,17.2,0.508,0,0.2,0,8.7,17,0.514,0.508,3.9,7.6,0.517,5.4,11.2,16.6,2.5,1.2,1.3,3.4,4.7,21.4,103,106
2014,NBA,Nenê,hilarne01,31,WAS,PF,53,37,1560,9.9,19.6,0.503,0,0.2,0.2,9.8,19.4,0.506,0.504,5.1,8.8,0.583,2.1,7.6,9.7,5.1,2.1,1.6,3.9,5.4,24.9,102,103
2014,NBA,George Hill,hillge01,27,IND,PG,76,76,2434,5.8,13.1,0.442,2,5.5,0.365,3.8,7.6,0.497,0.519,3,3.8,0.807,1.1,4.9,6,5.7,1.6,0.5,2,3.4,16.7,115,102
2014,NBA,Jordan Hill,hilljo01,26,LAL,PF,72,32,1500,9.3,16.9,0.549,0,0,0,9.3,16.9,0.55,0.549,4,5.9,0.685,6.3,11.1,17.3,1.8,0.9,2.1,2.4,5.6,22.6,115,108
2014,NBA,Solomon Hill,hillso01,22,IND,SF,28,0,226,3.9,9.2,0.425,1.6,5.3,0.304,2.3,3.9,0.588,0.513,1.4,1.6,0.857,2.1,7.3,9.4,2.8,1.1,0.5,3,4.4,10.8,97,101
2014,NBA,Kirk Hinrich,hinriki01,33,CHI,PG,73,61,2116,6.1,15.6,0.393,2.1,6.1,0.351,4,9.5,0.419,0.461,2.4,3.1,0.76,0.8,4,4.8,7.2,2,0.7,3,5.1,16.7,100,102
2014,NBA,Jrue Holiday,holidjr01,23,NOP,PG,34,34,1143,9.2,20.7,0.447,1.4,3.5,0.39,7.9,17.2,0.459,0.48,2.3,2.9,0.81,1.3,5.2,6.5,12.2,2.6,0.5,4.8,4.2,22.2,103,110
2014,NBA,Ryan Hollins,holliry01,29,LAC,PF,61,0,482,5.5,7.5,0.736,0,0,NA,5.5,7.5,0.736,0.736,3.6,5.8,0.625,3.2,6.1,9.3,0.8,0.9,3.2,3,9,14.6,117,105
2014,NBA,Scotty Hopson,hopsosc01,24,CLE,SG,2,0,7,0,29.5,0,0,14.7,0,0,14.7,0,0,7.4,14.7,0.5,0,0,0,7.4,7.4,0,0,0,7.4,37,100
2014,NBA,Al Horford,horfoal01,27,ATL,C,29,29,958,12.6,22.2,0.567,0.2,0.6,0.364,12.4,21.7,0.572,0.571,3.1,4.5,0.682,3.5,9.4,12.9,4,1.4,2.3,3.4,3,28.5,109,104
2014,NBA,Dwight Howard,howardw01,28,HOU,C,71,71,2396,9.8,16.6,0.591,0,0.1,0.286,9.8,16.5,0.594,0.593,7.3,13.3,0.547,4.8,13.2,18,2.7,1.2,2.7,4.8,5,27,109,101
2014,NBA,Robbie Hummel,hummero01,24,MIN,SF,53,5,655,5,13.3,0.379,2.4,6.7,0.36,2.6,6.6,0.398,0.469,1.1,1.2,0.938,2.6,7.3,9.9,1.7,1.2,0.2,0.8,4.3,13.6,110,108
2014,NBA,Kris Humphries,humphkr01,28,BOS,PF,69,30,1376,8.6,17.2,0.501,0,0.1,0,8.6,17.2,0.503,0.501,4.4,5.4,0.813,4.7,10.5,15.3,2.5,1.2,2.3,2.4,5.1,21.6,113,105
2014,NBA,Serge Ibaka,ibakase01,24,OKC,PF,81,81,2666,9.9,18.4,0.536,0.4,1.1,0.383,9.5,17.3,0.546,0.548,2.9,3.8,0.784,4.2,9.1,13.4,1.6,0.7,4.1,2.3,4.4,23.1,115,102
2014,NBA,Andre Iguodala,iguodan01,30,GSW,SF,63,63,2040,5.4,11.2,0.48,1.5,4.3,0.354,3.9,6.9,0.558,0.548,2.1,3.2,0.652,1.3,5.9,7.2,6.4,2.3,0.4,2.4,2.5,14.4,113,103
2014,NBA,Ersan İlyasova,ilyaser01,26,MIL,PF,55,47,1478,8.4,20.5,0.409,1.3,4.6,0.282,7.1,15.9,0.446,0.441,3.8,4.6,0.823,3.8,8.3,12.1,2.5,1.6,0.3,2.2,4.8,21.9,103,111
2014,NBA,Kyrie Irving,irvinky01,21,CLE,PG,71,71,2496,11,25.6,0.43,2.5,7.1,0.358,8.4,18.4,0.458,0.48,6,7,0.861,1.1,4.3,5.4,8.9,2.2,0.5,3.9,3.4,30.5,109,108
2014,NBA,Royal Ivey,iveyro01,32,OKC,SG,2,0,5,0,20.1,0,0,10.1,0,0,10.1,0,0,0,0,NA,0,10.1,10.1,0,0,0,0,10.1,0,0,107
2014,NBA,Jarrett Jack,jackja01,30,CLE,PG,80,31,2252,6.5,16,0.41,1.4,4.2,0.341,5.1,11.7,0.435,0.455,2.9,3.4,0.839,0.5,4.6,5.1,7.4,1.3,0.5,3,3,17.4,102,110
2014,NBA,Reggie Jackson,jacksre01,23,OKC,PG,80,36,2277,8.9,20.2,0.44,1.8,5.4,0.339,7.1,14.8,0.477,0.485,3.5,3.9,0.893,0.9,6,6.9,7.3,1.9,0.2,3.7,3.1,23.1,105,106
2014,NBA,Stephen Jackson,jacksst02,35,LAC,SF,9,0,107,2.8,12.2,0.231,0.5,6.5,0.071,2.3,5.6,0.417,0.25,0.9,1.9,0.5,0.9,3.7,4.7,2.3,2.8,0.5,2.8,5.1,7,59,105
2014,NBA,Bernard James,jamesbe01,28,DAL,C,30,0,146,3.9,8.1,0.478,0,0.4,0,3.9,7.7,0.5,0.478,2.1,3.9,0.545,5.3,9.5,14.8,1.1,1.1,2.8,3.5,8.4,9.8,95,106
2014,NBA,Damion James,jamesda01,26,SAS,SF,5,1,50,2,9.1,0.222,0,2,0,2,7.1,0.286,0.222,2,2,1,1,11.1,12.1,3,0,1,1,3,6.1,79,104
2014,NBA,LeBron James,jamesle01,29,MIA,PF,77,77,2902,13.9,24.5,0.567,2.1,5.5,0.379,11.8,19,0.622,0.61,8,10.6,0.75,1.5,8.2,9.7,8.8,2.2,0.5,4.9,2.3,37.9,121,105
2014,NBA,Mike James,jamesmi01,38,CHI,PG,11,0,77,3.5,14.5,0.238,0.7,3.5,0.2,2.8,11.1,0.25,0.262,0,1.4,0,0,4.8,4.8,11.7,1.4,0,3.5,7.6,7.6,70,104
2014,NBA,Antawn Jamison,jamisan01,37,LAC,PF,22,0,248,5.9,18.6,0.315,1.6,8.3,0.195,4.2,10.3,0.412,0.359,3.6,5,0.72,1.8,9.3,11.1,1.4,1.8,0.6,1.4,5.9,16.9,89,103
2014,NBA,Al Jefferson,jeffeal01,29,CHA,C,73,73,2553,14.2,28,0.509,0.1,0.3,0.2,14.2,27.7,0.512,0.51,3.9,5.6,0.69,3.2,12.9,16.1,3.2,1.4,1.6,2.5,3.6,32.4,105,100
2014,NBA,Othyus Jeffers,jeffeot01,28,2TM,SG,6,1,47,3.2,6.4,0.5,0,2.1,0,3.2,4.3,0.75,0.5,3.2,4.3,0.75,1.1,8.5,9.6,1.1,0,0,1.1,3.2,9.6,113,107
2014,NBA,Othyus Jeffers,jeffeot01,28,SAS,SG,4,1,34,4.5,7.4,0.6,0,1.5,0,4.5,5.9,0.75,0.6,1.5,3,0.5,1.5,7.4,8.9,1.5,0,0,0,3,10.4,132,107
2014,NBA,Othyus Jeffers,jeffeot01,28,MIN,SG,2,0,13,0,3.8,0,0,3.8,0,0,0,NA,0,7.6,7.6,1,0,11.4,11.4,0,0,0,3.8,3.8,7.6,76,108
2014,NBA,Richard Jefferson,jefferi01,33,UTA,SF,82,78,2213,7,15.5,0.45,2.9,7.1,0.409,4.1,8.4,0.484,0.544,2.8,3.8,0.741,0.4,4.8,5.2,3.1,1.3,0.3,2.2,4,19.7,109,114
2014,NBA,John Jenkins,jenkijo01,22,ATL,SG,13,0,158,5.1,13.5,0.381,1.3,5.8,0.222,3.9,7.7,0.5,0.429,1.3,1.3,1,1,6.1,7.1,3.5,0.3,0.3,3.5,3.5,12.8,83,111
2014,NBA,Brandon Jennings,jennibr01,24,DET,PG,80,79,2728,7.8,21,0.373,2.9,8.5,0.337,5,12.6,0.397,0.441,4.5,5.9,0.751,1.1,3.4,4.5,11.3,1.9,0.1,4,2.9,23,106,113
2014,NBA,Jonas Jerebko,jerebjo01,26,DET,PF,64,0,741,6.7,14.2,0.471,2.1,5,0.419,4.6,9.1,0.5,0.546,2.9,4,0.729,3.5,8.5,11.9,2.7,1.4,0.4,2.9,5.8,18.4,111,110
2014,NBA,Amir Johnson,johnsam01,26,TOR,PF,77,72,2214,8.1,14.4,0.562,0.5,1.6,0.303,7.6,12.9,0.593,0.578,2.1,3.4,0.636,4.1,7.9,11.9,2.7,1.3,2.1,2.9,6.4,18.9,112,104
2014,NBA,Chris Johnson,johnsch04,23,BOS,SF,40,0,789,5.5,14,0.397,2.8,8.3,0.339,2.7,5.7,0.483,0.498,2.4,2.8,0.86,2,4.3,6.3,2,1.8,0.3,1.4,4.1,16.3,111,109
2014,NBA,Darius Johnson-Odom,johnsda03,24,PHI,SG,3,0,15,0,22.6,0,0,9.7,0,0,12.9,0,0,0,6.5,0,0,6.5,6.5,3.2,3.2,0,6.5,9.7,0,6,107
2014,NBA,James Johnson,johnsja01,26,MEM,SF,52,4,956,8,17.2,0.464,1.2,4.9,0.253,6.8,12.3,0.548,0.5,4.2,5,0.844,3.4,5.9,9.3,6.2,2.3,3.2,3.7,5.7,21.5,110,101
2014,NBA,Joe Johnson,johnsjo02,32,BRK,SG,79,79,2575,9.4,20.8,0.454,3.3,8.2,0.401,6.1,12.5,0.489,0.533,3.2,4,0.815,1,4.5,5.5,4.4,1,0.2,2.4,2.6,25.4,110,112
2014,NBA,Orlando Johnson,johnsor01,24,2TM,SG,45,0,392,4.8,14.9,0.319,1.2,6.2,0.191,3.6,8.7,0.409,0.358,2.5,3.4,0.731,1.2,6.1,7.3,2.6,0.8,0.3,2,3.4,13.2,85,104
2014,NBA,Orlando Johnson,johnsor01,24,IND,SG,38,0,342,5,14.6,0.344,1.2,6.2,0.195,3.8,8.3,0.455,0.385,2.6,3.3,0.773,1.1,6.7,7.7,2.4,0.9,0.2,2.1,3.5,13.8,88,102
2014,NBA,Orlando Johnson,johnsor01,24,SAC,SG,7,0,50,3.1,17.3,0.176,1,6.1,0.167,2,11.2,0.182,0.206,2,4.1,0.5,2,2,4.1,4.1,0,1,1,3.1,9.2,68,115
2014,NBA,Wesley Johnson,johnswe01,26,LAL,SF,79,62,2240,6,14.1,0.425,2.2,5.9,0.369,3.8,8.3,0.466,0.502,1.3,1.7,0.792,1.5,6,7.6,2.7,1.9,1.7,2,4.5,15.5,100,110
2014,NBA,James Jones,jonesja02,33,MIA,SF,20,6,236,6.9,15.2,0.456,6.2,12,0.519,0.7,3.1,0.214,0.662,1.6,2.5,0.636,0.4,4.7,5.1,2,0.7,0.9,0.9,1.3,21.6,127,110
2014,NBA,Perry Jones,jonespe01,22,OKC,PF,62,7,764,5.5,11.9,0.459,1.4,4,0.361,4,7.9,0.508,0.519,1.8,2.8,0.667,1.8,5.7,7.5,1.7,0.9,1.3,1.4,4.1,14.2,110,107
2014,NBA,Solomon Jones,jonesso01,29,ORL,PF,11,0,85,3.6,10.3,0.353,0,0,NA,3.6,10.3,0.353,0.353,1.2,2.4,0.5,4.8,4.8,9.6,1.2,1.2,1.2,1.2,7.2,8.4,92,109
2014,NBA,Terrence Jones,joneste01,22,HOU,PF,76,71,2078,9.3,17.1,0.542,0.7,2.4,0.307,8.5,14.7,0.581,0.564,2.8,4.7,0.605,3.9,8.8,12.7,2.1,1.3,2.4,1.7,3.3,22.1,119,105
2014,NBA,DeAndre Jordan,jordade01,25,LAC,C,82,82,2870,6.1,9,0.676,0,0,NA,6.1,9,0.676,0.676,2.8,6.5,0.428,5.8,13.6,19.4,1.3,1.4,3.5,2.1,4.6,14.9,121,98
2014,NBA,Cory Joseph,josepco01,22,SAS,SG,68,19,936,6.8,14.3,0.475,0.6,2.1,0.316,6.2,12.3,0.502,0.498,4.3,5.2,0.823,1.7,4,5.8,6.2,1.9,0.8,2.3,4.5,18.5,115,104
2014,NBA,Chris Kaman,kamanch01,31,LAL,C,39,13,736,11.6,22.9,0.509,0,0.2,0,11.6,22.7,0.513,0.509,3.4,4.5,0.765,3.6,11.6,15.1,3.8,0.7,2.6,4.9,6.1,26.7,97,107
2014,NBA,Enes Freedom,kanteen01,21,UTA,C,80,37,2138,10.3,21,0.491,0,0,0,10.3,20.9,0.492,0.491,3.7,5,0.73,5.5,9.2,14.7,1.8,0.7,1,3.5,5.7,24.3,102,112
2014,NBA,Sergey Karasev,karasse01,20,CLE,SF,22,1,156,4,11.6,0.343,1.3,6.3,0.211,2.6,5.3,0.5,0.4,3,3.3,0.9,0,5.3,5.3,2,1,0.3,3.6,7.3,12.2,81,110
2014,NBA,Ryan Kelly,kellyry01,22,LAL,PF,59,25,1312,5.8,13.8,0.423,1.8,5.3,0.338,4,8.5,0.476,0.488,4.1,5,0.815,1.6,6.6,8.1,3.5,1.2,1.7,1.7,5.5,17.5,110,111
2014,NBA,Michael Kidd-Gilchrist,kiddgmi01,20,CHA,SF,62,62,1502,5.8,12.2,0.473,0,0.3,0.111,5.7,11.9,0.483,0.475,3.9,6.4,0.614,3.8,7.4,11.2,1.8,1.5,1.3,2.1,5,15.5,104,103
2014,NBA,Andrei Kirilenko,kirilan01,32,BRK,PF,45,4,857,5,9.8,0.513,0.1,0.3,0.2,5,9.5,0.523,0.516,3.7,7.3,0.513,3.4,5.6,8.9,4.4,2.4,1.2,3.3,4,13.8,103,107
2014,NBA,Brandon Knight,knighbr03,22,MIL,PG,72,69,2400,10,23.8,0.422,2.4,7.4,0.325,7.6,16.4,0.466,0.473,5.6,7,0.802,1,4.6,5.6,7.7,1.5,0.4,4.1,3.2,28.1,104,114
2014,NBA,Kyle Korver,korveky01,32,ATL,SG,71,71,2408,6.1,12.8,0.475,3.9,8.3,0.472,2.2,4.6,0.479,0.626,1.8,2,0.926,0.5,5.5,5.9,4.4,1.5,0.5,2.1,3.1,17.9,118,108
2014,NBA,Kosta Koufos,koufoko01,24,MEM,C,80,22,1349,9,18.2,0.495,0,0,NA,9,18.2,0.495,0.495,2.4,3.7,0.645,6.3,10.2,16.6,1.5,1.3,2.8,2.7,7.2,20.4,106,101
2014,NBA,Viacheslav Kravtsov,kravtvi01,26,PHO,C,20,0,59,6.8,12.7,0.533,0,0,NA,6.8,12.7,0.533,0.533,3.4,6.8,0.5,7.6,6.8,14.4,0.8,0,0.8,5.1,5.9,17,98,110
2014,NBA,Ognjen Kuzmić,kuzmiog01,23,GSW,C,21,0,92,2.7,7,0.385,0,0,NA,2.7,7,0.385,0.385,2.7,6,0.455,5.4,6,11.4,1.1,1.6,2.2,5.4,9.2,8.1,75,102
2014,NBA,Doron Lamb,lambdo01,22,ORL,SG,53,0,695,4.6,11.8,0.394,2.7,6.6,0.4,2,5.2,0.386,0.506,2.1,2.7,0.806,0.6,3,3.6,3.2,0.8,0.1,2,4,14.1,104,113
2014,NBA,Jeremy Lamb,lambje01,21,OKC,SG,78,0,1538,8.6,19.9,0.432,2.9,8.1,0.356,5.7,11.8,0.483,0.504,1.7,2.1,0.797,0.9,5.3,6.2,3.8,1.8,0.9,2,4.7,21.7,106,105
2014,NBA,Carl Landry,landrca01,30,SAC,PF,18,1,233,6.8,13.1,0.517,0,0,NA,6.8,13.1,0.517,0.517,3.1,3.7,0.824,3.3,9.2,12.4,1.1,0.7,0.2,2,7.4,16.6,112,110
2014,NBA,Shane Larkin,larkish01,21,DAL,PG,48,0,489,5.5,14.4,0.38,1.3,4,0.316,4.2,10.4,0.404,0.423,1.7,2.6,0.64,1.2,3.3,4.4,7.5,2.7,0.1,4.1,4.8,13.9,90,110
2014,NBA,Ty Lawson,lawsoty01,26,DEN,PG,62,61,2222,7.6,17.8,0.431,1.6,4.4,0.356,6.1,13.3,0.455,0.475,7.1,8.9,0.798,0.9,3.9,4.7,12,2.2,0.2,4.4,2.5,24,113,110
2014,NBA,Ricky Ledo,ledori01,21,DAL,SG,11,0,33,9.3,26.4,0.353,4.7,12.4,0.375,4.7,14,0.333,0.441,6.2,6.2,1,0,3.1,3.1,3.1,1.6,0,3.1,3.1,29.5,99,113
2014,NBA,Courtney Lee,leeco01,28,2TM,SG,79,47,1973,7.9,16.5,0.48,1.9,5.2,0.371,6,11.3,0.531,0.539,2.7,3,0.884,0.8,4.2,5,3.1,1.7,0.8,2,3.4,20.4,113,107
2014,NBA,Courtney Lee,leeco01,28,BOS,SG,30,0,504,9.2,18.7,0.492,2.3,5.3,0.442,6.8,13.4,0.511,0.555,1.8,2.2,0.818,0.8,4.2,5,3.3,2,0.9,2.6,3.8,22.6,108,108
