season,lg,team,abbreviation,playoffs,g,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss
2009,NBA,Phoenix Suns,PHO,FALSE,82,19755,42.7,84.7,0.504,7,18.3,0.383,35.7,66.5,0.537,21.2,28.5,0.744,11.4,31.9,43.3,24.1,7.5,5.3,16.3,21.4,113.6
2009,NBA,Portland Trail Blazers,POR,TRUE,82,19830,42.2,90.7,0.465,8.3,21.7,0.383,33.8,69,0.49,21.2,27.8,0.765,14.8,33,47.8,23.3,7.7,5.6,14.7,23.3,113.9
2009,NBA,Sacramento Kings,SAC,FALSE,82,19905,38.3,85.5,0.447,7.5,20.4,0.368,30.8,65.1,0.472,21.5,27,0.798,10.7,30.3,41,20.7,7.3,4.5,16.2,24.4,105.5
2009,NBA,San Antonio Spurs,SAS,TRUE,82,19905,41.5,89.1,0.466,8.5,22.1,0.386,33,67,0.492,17,22.4,0.761,9.9,36,45.9,23.7,6.5,4.5,13.1,21.1,108.5
2009,NBA,Toronto Raptors,TOR,FALSE,82,19805,40.2,87.9,0.458,6.3,17,0.372,33.9,70.9,0.478,20.2,24.5,0.824,10.6,33.1,43.7,24.2,6.9,5.1,14.5,21,107
2009,NBA,Utah Jazz,UTA,TRUE,82,19880,40.7,85.8,0.475,5.1,14.5,0.349,35.7,71.3,0.5,23.5,30.5,0.771,12.2,31.4,43.6,26.2,9.3,4.8,15.7,23.7,110.1
2009,NBA,Washington Wizards,WAS,FALSE,82,19705,40.1,89.1,0.45,5.3,16,0.33,34.8,73,0.476,20,26.1,0.767,12.8,31.2,44,22,8.3,4.9,15.3,22.5,105.4
2008,NBA,Atlanta Hawks,ATL,TRUE,82,19855,39.5,87,0.454,5.1,14.3,0.356,34.4,72.7,0.473,22.8,29.6,0.772,13.4,32.6,46,23.9,8,5.9,16.2,22.2,106.9
2008,NBA,Boston Celtics,BOS,TRUE,82,19755,39.9,84,0.475,8,20.9,0.381,31.9,63.1,0.506,22.4,29.1,0.771,11.1,34.9,46,24.5,9.3,5.1,16.6,24.9,110.2
2008,NBA,Charlotte Bobcats,CHA,FALSE,82,19880,38.9,86.2,0.452,7,19,0.367,32,67.2,0.476,19.9,27.8,0.714,11.7,32.1,43.8,23,8.1,5.3,15.8,23.4,104.6
2008,NBA,Chicago Bulls,CHI,FALSE,82,19805,38.9,89.4,0.435,6.2,17,0.363,32.7,72.4,0.452,20,26.4,0.756,13.7,32.3,45.9,23.6,8.3,5.6,15.6,23.2,103.9
2008,NBA,Cleveland Cavaliers,CLE,TRUE,82,19855,39.4,89.8,0.439,7.4,20.7,0.358,32,69.1,0.463,19.8,27.6,0.717,14.6,34.4,49,22,7.8,5.7,15.4,23,106
2008,NBA,Dallas Mavericks,DAL,TRUE,82,19730,40.8,87.9,0.464,6.7,18.9,0.352,34.1,69,0.495,22.8,28,0.814,11.9,35.7,47.6,23.2,6.6,5.4,14,24.1,111.1
2008,NBA,Denver Nuggets,DEN,TRUE,82,19855,40.1,85.3,0.47,6.9,19.4,0.355,33.2,65.8,0.504,22.9,30.5,0.751,11.1,32.7,43.8,24.5,9.1,6.7,14.6,21,110
2008,NBA,Detroit Pistons,DET,TRUE,82,19730,41.8,91.3,0.458,6.8,18.5,0.366,35,72.7,0.481,21,27.4,0.767,13.6,33.8,47.3,25.5,8.1,6.6,13.3,23.5,111.4
2008,NBA,Golden State Warriors,GSW,FALSE,82,19780,41.8,90.9,0.459,9.3,26.8,0.348,32.4,64.1,0.506,18.9,25.1,0.752,12.8,30.6,43.5,22.5,9.1,4.6,13.3,23,111.8
2008,NBA,Houston Rockets,HOU,TRUE,82,19730,40.4,90.2,0.448,7.8,23,0.342,32.6,67.2,0.485,18.1,24.9,0.726,13.5,35.8,49.3,23.7,8.1,5.7,15.1,21.7,106.8
2008,NBA,Indiana Pacers,IND,FALSE,82,19755,38.6,87,0.444,9.4,25.1,0.374,29.2,61.8,0.472,19.5,25.4,0.768,11.2,32.7,44,23.2,7.7,5.1,15.4,23.9,106
2008,NBA,Los Angeles Clippers,LAC,FALSE,82,19805,37.1,84.8,0.438,4.6,14.2,0.324,32.5,70.6,0.46,22.4,28.7,0.781,10.5,32.8,43.3,22.8,7.3,5.2,15.5,23,101.2
2008,NBA,Los Angeles Lakers,LAL,TRUE,82,19780,41.2,86.5,0.476,8.4,22.2,0.378,32.8,64.3,0.51,22.2,28.8,0.769,11.4,34.6,45.9,25.4,8.3,5.6,14.7,21.5,113
2008,NBA,Memphis Grizzlies,MEM,FALSE,82,19805,38.9,85.7,0.454,7.9,22.6,0.349,31,63,0.492,19.3,26.7,0.723,10.8,32.6,43.4,20,6.4,4.9,15.9,20.2,105
2008,NBA,Miami Heat,MIA,FALSE,82,19830,37.7,85,0.443,6.6,18.4,0.358,31.1,66.6,0.467,18.6,25.5,0.727,10,31.4,41.4,22,7.9,4.8,16.1,22.4,100.5
2008,NBA,Milwaukee Bucks,MIL,FALSE,82,19855,40,89.3,0.449,6,17.4,0.344,34.1,71.9,0.474,19.2,26.2,0.733,14,31.3,45.2,23.3,7.2,4.8,16,23.1,105.3
2008,NBA,Minnesota Timberwolves,MIN,FALSE,82,19730,40.7,90.3,0.451,5.8,16.7,0.35,34.9,73.6,0.474,16.5,22.4,0.736,12.8,32.1,44.9,21.6,8.2,4.1,15.7,25,103.8
2008,NBA,New Jersey Nets,NJN,FALSE,82,19830,37.8,85.3,0.443,6.6,18.9,0.348,31.2,66.4,0.47,21.8,29.6,0.736,12.1,33.3,45.4,25.5,6.9,5.2,16.3,24.5,104
2008,NBA,New Orleans Hornets,NOH,TRUE,82,19805,42.7,91.6,0.466,8.5,21.9,0.389,34.2,69.8,0.49,17.7,23,0.769,12.6,33.6,46.3,24.1,8.6,4.3,13.1,20.6,111.5
2008,NBA,New York Knicks,NYK,FALSE,82,19880,39.1,89,0.439,6.5,19.2,0.337,32.6,69.9,0.467,20.1,27.6,0.727,13.6,32.4,45.9,20.2,6.9,2.8,15.6,23.2,104.7
2008,NBA,Orlando Magic,ORL,TRUE,82,19780,39.7,83.8,0.474,10.4,27,0.386,29.3,56.8,0.516,21.4,29.7,0.721,10,34.8,44.8,22.2,6.8,4.3,15.2,21.9,111.3
2008,NBA,Philadelphia 76ers,PHI,TRUE,82,19755,41.1,89.3,0.46,4.1,12.8,0.317,37,76.5,0.483,20.3,28.7,0.706,14.3,31.8,46.2,22.5,9.6,5.4,15.7,21.8,106.4
2008,NBA,Phoenix Suns,PHO,TRUE,82,19780,42.6,85.1,0.5,8.7,22.1,0.393,33.9,63,0.538,19.4,24.8,0.783,9,33.7,42.7,27.5,6.7,6.5,14.9,20.5,113.3
2008,NBA,Portland Trail Blazers,POR,FALSE,82,19905,40.3,89.8,0.448,7.4,19.6,0.377,32.9,70.2,0.468,19.4,25.3,0.767,12.4,33.4,45.8,23.8,6.2,4.9,14.5,22.5,107.3
2008,NBA,Sacramento Kings,SAC,FALSE,82,19830,38.9,83.8,0.464,6.5,17.5,0.373,32.4,66.4,0.488,23.2,29,0.798,10.6,31.4,42,20,8.3,4.3,16.8,23.5,107.5
2008,NBA,San Antonio Spurs,SAS,TRUE,82,19730,40.3,88,0.457,8.1,22.1,0.369,32.1,66,0.487,18.5,24.3,0.761,10.6,35.8,46.4,23.5,7.1,4.6,14.2,21.1,107.2
2008,NBA,Seattle SuperSonics,SEA,FALSE,82,19830,39.3,88.3,0.444,3.9,11.8,0.333,35.3,76.5,0.462,18,23.4,0.77,12.2,33.8,46,22,6.7,5,16.5,21.1,100.5
2008,NBA,Toronto Raptors,TOR,TRUE,82,19830,42.2,90.2,0.468,7.7,19.6,0.392,34.6,70.6,0.489,18.1,22.2,0.812,10.6,33.5,44.1,26.2,7.6,4.5,12.9,21.4,110.2
2008,NBA,Utah Jazz,UTA,TRUE,82,19705,42.9,86.1,0.497,5.3,14.3,0.372,37.5,71.8,0.522,22.8,30,0.759,12.3,31.5,43.8,28.3,9.4,4.6,15.7,25.7,113.8
2008,NBA,Washington Wizards,WAS,TRUE,82,19905,40.2,90.2,0.446,7.8,21.8,0.356,32.5,68.5,0.475,21,26.8,0.782,13.6,32.4,46,21.7,8.5,5.3,14.6,21.6,109.2
2007,NBA,Atlanta Hawks,ATL,FALSE,82,19880,38,85.5,0.444,4.6,13.9,0.329,33.4,71.6,0.467,22.5,29.6,0.761,13.1,31,44.1,21.1,8.2,6,17.5,26.4,103
2007,NBA,Boston Celtics,BOS,FALSE,82,19855,37.5,84.8,0.443,6.2,16.9,0.367,31.4,67.9,0.462,21.9,28.6,0.767,12.1,31.4,43.5,21.4,7.7,5,17.7,25.9,103.2
2007,NBA,Charlotte Bobcats,CHA,FALSE,82,20005,38.6,86.6,0.446,6,16.7,0.357,32.6,69.9,0.467,20.4,27.8,0.734,12,30.6,42.6,23.9,8.3,4.8,16,25.9,103.6
2007,NBA,Chicago Bulls,CHI,TRUE,82,19780,39.5,86.3,0.457,6.2,16,0.388,33.2,70.3,0.473,19.8,27,0.734,12.7,33.6,46.4,23.7,8.3,5.8,17,24.7,104.9
2007,NBA,Cleveland Cavaliers,CLE,TRUE,82,19880,39.6,88.5,0.447,6.6,18.7,0.352,33,69.9,0.473,19.7,28.4,0.696,13.8,33.6,47.4,22.7,8.3,4.7,15.6,23.7,105.5
2007,NBA,Dallas Mavericks,DAL,TRUE,82,19755,40.8,87.4,0.467,7.3,19.1,0.381,33.6,68.4,0.491,22.3,27.7,0.805,12.5,34.1,46.6,22.1,7.6,5.5,15.5,24.9,111.3
2007,NBA,Denver Nuggets,DEN,TRUE,82,19780,39.4,84.7,0.465,6,17.9,0.336,33.4,66.8,0.5,22.7,30.5,0.746,12.5,31.9,44.3,23.9,8.4,5.4,16.8,21.9,107.6
2007,NBA,Detroit Pistons,DET,TRUE,82,19880,40.7,89.7,0.454,6.2,18.1,0.344,34.5,71.6,0.481,21.3,27.5,0.774,13.1,32.8,46,24.5,8.1,6.5,13.8,23.1,108.9
2007,NBA,Golden State Warriors,GSW,TRUE,82,19755,40,86.4,0.463,8.6,24.1,0.356,31.4,62.3,0.504,18.6,25.9,0.717,11.5,30.1,41.6,23.9,9.2,5.7,16,23.7,107
2007,NBA,Houston Rockets,HOU,TRUE,82,19855,38.7,87,0.445,9.4,25.2,0.372,29.3,61.8,0.475,19.1,25.4,0.753,11.7,35.6,47.3,22.7,7.8,4.5,15.5,22.8,106
2007,NBA,Indiana Pacers,IND,FALSE,82,19780,37.7,86.1,0.438,6.3,18.2,0.346,31.4,67.9,0.462,21.2,27.9,0.76,13,32,45,22,7.9,5.9,17.5,25.1,102.9
2007,NBA,Los Angeles Clippers,LAC,FALSE,82,19730,38.6,84.7,0.456,4.2,12.1,0.348,34.4,72.6,0.474,23.7,30.1,0.788,11.9,33.3,45.2,23.6,8,6.3,16.6,24.9,105.1
2007,NBA,Los Angeles Lakers,LAL,TRUE,82,20030,39.7,85.4,0.466,7.8,22.1,0.353,32,63.3,0.505,21.3,28.5,0.747,11.3,32,43.3,23.7,7.7,5.4,16.3,24.2,108.6
2007,NBA,Memphis Grizzlies,MEM,FALSE,82,19980,38.5,82.7,0.465,6.4,17.5,0.367,32.1,65.3,0.491,23.5,30.9,0.761,11.1,30.5,41.6,21.6,7.2,5.2,17.2,23.4,106.9
2007,NBA,Miami Heat,MIA,TRUE,82,19855,39.2,84.5,0.464,7.1,20.7,0.343,32.1,63.8,0.503,18.7,27.1,0.69,11,33.9,44.9,22.6,7.6,5.9,16.1,23.5,104.3
2007,NBA,Milwaukee Bucks,MIL,FALSE,82,19855,40.9,87.9,0.465,6.9,19.3,0.356,34,68.6,0.495,18.4,25.1,0.733,12.3,29.7,42.1,23.2,7.7,2.9,16.2,23.8,107
2007,NBA,Minnesota Timberwolves,MIN,FALSE,82,20005,39.5,85.8,0.461,5.1,14.4,0.353,34.5,71.4,0.483,19.8,25,0.792,10.8,32.6,43.4,24.4,7,4.3,16.9,23.2,103.9
2007,NBA,New Jersey Nets,NJN,TRUE,82,19880,38.5,84.3,0.457,8,22.1,0.363,30.4,62.1,0.49,20.7,28.5,0.727,10.9,33.4,44.2,25.9,6.6,3.6,16,24.7,105.7
2007,NBA,New Orleans/Oklahoma City Hornets,NOK,FALSE,82,19880,39.8,89.3,0.445,6.1,16.8,0.362,33.7,72.5,0.464,19.2,26,0.74,13.7,33.6,47.3,20.6,7,4.6,15.9,21.7,104.8
2007,NBA,New York Knicks,NYK,FALSE,82,20005,38.4,84,0.457,6.3,18.1,0.346,32.1,65.9,0.487,22.7,31.7,0.715,13.6,33.3,46.9,20.3,7.2,3.4,18.6,25.5,105.7
2007,NBA,Orlando Magic,ORL,TRUE,82,19780,38.8,82.2,0.472,4.6,13,0.356,34.2,69.2,0.494,22.7,32.3,0.702,12.4,32.7,45.1,20.6,7.6,5.6,18.8,25.7,104.9
2007,NBA,Philadelphia 76ers,PHI,FALSE,82,19880,39,85.3,0.458,3.8,11,0.345,35.2,74.3,0.474,21.8,28.4,0.767,12,31.3,43.3,22.2,7.9,5.2,16.7,22.2,103.6
2007,NBA,Phoenix Suns,PHO,TRUE,82,19905,42.7,86.4,0.494,9.9,24.8,0.399,32.8,61.6,0.532,18.6,23,0.808,9.3,32.6,41.9,26.8,7,5,15,20.9,113.9
2007,NBA,Portland Trail Blazers,POR,FALSE,82,19955,39.1,87,0.45,5.8,16.8,0.346,33.3,70.3,0.474,21,27.3,0.769,12.6,31.3,43.9,20.6,7.6,5.2,16.8,26.3,105.1
2007,NBA,Sacramento Kings,SAC,FALSE,82,19805,37.6,83.5,0.45,6.8,19.3,0.35,30.8,64.2,0.48,24.2,31.6,0.765,10.2,30.6,40.8,21.3,8.6,3.4,15.3,22.9,106.2
2007,NBA,San Antonio Spurs,SAS,TRUE,82,19780,40.5,85.5,0.474,8,21.1,0.381,32.5,64.4,0.504,20.1,26.8,0.751,10.3,34.8,45.1,24.5,7.9,5.6,15.4,21.5,109.2
2007,NBA,Seattle SuperSonics,SEA,FALSE,82,19830,40.2,87.4,0.46,6.9,19.1,0.362,33.2,68.2,0.487,19.9,25.2,0.791,12.2,30.6,42.8,22.3,8.3,4,16.7,23.7,107.2
2007,NBA,Toronto Raptors,TOR,TRUE,82,19755,39.8,85.9,0.463,7,19.2,0.363,32.8,66.7,0.492,20.5,26,0.788,9.9,32.5,42.5,23.9,7.6,4.2,14.5,21.9,107
2007,NBA,Utah Jazz,UTA,TRUE,82,19805,40.6,85.6,0.474,4.7,14,0.335,35.9,71.6,0.501,24.2,32.6,0.743,13.6,32.5,46.1,26.8,7.6,4.5,16.9,27.3,110.1
2007,NBA,Washington Wizards,WAS,TRUE,82,19830,39.5,87.7,0.45,7.2,20.8,0.348,32.3,67,0.482,23.9,31.2,0.765,12.8,30.6,43.4,21.4,8.2,4.8,14.6,23.5,110.1
2006,NBA,Atlanta Hawks,ATL,FALSE,82,19880,39.3,86.7,0.454,5.7,15.4,0.367,33.7,71.3,0.472,22.1,29.5,0.75,14.3,29.8,44.1,21.7,7.8,5.3,17.1,27.4,106.4
2006,NBA,Boston Celtics,BOS,FALSE,82,19880,38.6,82.8,0.467,6.1,16.9,0.362,32.5,65.9,0.494,21.8,28.9,0.755,10.6,31.9,42.5,22.5,7.6,5.5,17.8,26.6,105.2
2006,NBA,Charlotte Bobcats,CHA,FALSE,82,19905,38.2,88.3,0.433,5.5,16.3,0.339,32.7,72,0.454,20.6,28.2,0.729,12.8,29.3,42.1,22.2,10.6,4.6,15.1,25.3,102.5
2006,NBA,Chicago Bulls,CHI,TRUE,82,19905,39,87.4,0.446,7.3,19.2,0.379,31.7,68.2,0.465,18.8,25.5,0.738,11.8,33.8,45.5,23.4,6.6,4.5,15.9,26.4,104
2006,NBA,Cleveland Cavaliers,CLE,TRUE,82,19830,39.2,86.4,0.454,6.7,19.7,0.339,32.5,66.7,0.487,22.8,31.2,0.729,12.9,33.8,46.8,21,7.6,5.3,15.3,23.4,107.8
2006,NBA,Dallas Mavericks,DAL,TRUE,82,19880,40.6,87.7,0.462,5.7,15.3,0.374,34.8,72.4,0.481,25,31.9,0.783,14.2,33.4,47.6,20.3,8.2,6.7,15.3,25.2,111.8
2006,NBA,Denver Nuggets,DEN,TRUE,82,19930,39.5,85.5,0.461,4.5,13.8,0.325,35,71.7,0.487,22.1,29.6,0.744,11.6,31.9,43.4,24.6,8.9,5.9,15.6,23.9,105.5
2006,NBA,Detroit Pistons,DET,TRUE,82,19830,41.6,91.5,0.455,7.8,20.2,0.384,33.8,71.2,0.475,19.8,27.2,0.727,13.6,32.7,46.3,27.5,8.1,6.8,13,21.1,110.8
2006,NBA,Golden State Warriors,GSW,FALSE,82,19830,38.1,88,0.433,8.1,23.8,0.341,30,64.3,0.467,20.4,28.4,0.718,12.7,32.2,45,22,7.8,4.6,15,25.2,104.8
2006,NBA,Houston Rockets,HOU,FALSE,82,19830,37.2,86,0.433,6.4,19.4,0.332,30.8,66.5,0.463,20.6,27.2,0.759,11.7,35.3,46.9,21.7,8.1,4.4,16.4,25.6,101.6
2006,NBA,Indiana Pacers,IND,TRUE,82,19730,37.8,85.1,0.444,7.3,20.8,0.349,30.5,64.3,0.475,21.6,29.3,0.737,12.2,34.7,46.9,22.1,8.1,5.5,17,24.7,104.5
2006,NBA,Los Angeles Clippers,LAC,TRUE,82,19805,39.5,85.1,0.465,3.8,11.1,0.344,35.7,74,0.483,22.4,28.3,0.791,10.9,35.7,46.7,22.6,7.1,6.6,15.7,24.7,105.3
2006,NBA,Los Angeles Lakers,LAL,TRUE,82,19855,39.8,87.9,0.453,7.3,21,0.349,32.4,66.8,0.486,21.5,28.9,0.745,12.9,33.1,46,23.1,8.4,4.7,15.2,25.2,108.4
2006,NBA,Memphis Grizzlies,MEM,TRUE,82,19855,38.5,85.8,0.448,8.3,22.1,0.374,30.2,63.7,0.474,20.7,29.1,0.711,11.7,33.3,45,22.2,8.4,6.2,15.9,24.6,105.9
2006,NBA,Miami Heat,MIA,TRUE,82,19755,40.3,84.3,0.478,6.6,19.1,0.345,33.7,65.2,0.517,21.4,30.6,0.7,11.4,35.5,46.9,22.4,6.9,5.9,15.7,24.8,108.7
2006,NBA,Milwaukee Bucks,MIL,TRUE,82,19855,39.4,87,0.453,6.7,17.7,0.38,32.7,69.3,0.472,20.7,28,0.738,12.3,32.4,44.7,23.4,7.9,3.6,15.9,25.2,106.3
2006,NBA,Minnesota Timberwolves,MIN,FALSE,82,19855,39.3,86.3,0.456,4.2,12.8,0.329,35.1,73.5,0.478,19.6,25.8,0.758,11,33,44,23.4,7.6,6.4,16.2,25.7,102.4
2006,NBA,New Jersey Nets,NJN,TRUE,82,19780,37.5,85.3,0.44,6.4,19.5,0.33,31.1,65.8,0.472,22.4,29.5,0.758,11.1,34.3,45.4,25.4,7.5,3.8,15.1,25.7,103.9
2006,NBA,New Orleans/Oklahoma City Hornets,NOK,FALSE,82,19805,38.6,87.6,0.44,4.1,12.1,0.339,34.5,75.5,0.457,22.5,29.6,0.758,12.5,32.4,44.9,20.7,8.3,4.2,14.9,24.3,103.7
2006,NBA,New York Knicks,NYK,FALSE,82,19930,37.4,82.3,0.455,4.2,11.7,0.362,33.2,70.6,0.47,24.9,34.3,0.726,13.7,31.3,45,19.5,7.4,3.6,19.2,28.6,104
2006,NBA,Orlando Magic,ORL,FALSE,82,19905,39.7,84.2,0.472,4.1,10.9,0.376,35.7,73.3,0.486,22.7,31.1,0.73,12.2,32.8,45,20.4,7.3,4.9,16.9,26.1,106.3
2006,NBA,Philadelphia 76ers,PHI,FALSE,82,19905,39,85.2,0.458,4.9,13.4,0.364,34.2,71.7,0.476,23,30.3,0.76,11.4,31.5,42.9,21.5,8.5,5.3,15.1,22.3,106
2006,NBA,Phoenix Suns,PHO,TRUE,82,19955,43,90,0.479,10.5,26.3,0.399,32.5,63.6,0.511,14.9,18.5,0.806,9.8,33.3,43,27.3,6.9,5.2,13.7,21.1,111.5
2006,NBA,Portland Trail Blazers,POR,FALSE,82,19730,38.7,87,0.445,5.1,14.5,0.349,33.7,72.5,0.464,18.6,27,0.689,12.3,30.6,42.9,20.7,7.3,6,16.7,25.4,101.1
2006,NBA,Sacramento Kings,SAC,TRUE,82,19830,38.9,85.6,0.454,6.5,18.5,0.351,32.4,67,0.483,22.4,28.6,0.784,11.2,32.6,43.8,24,8,3.9,15.8,22,106.7
2006,NBA,San Antonio Spurs,SAS,TRUE,82,19805,41,86.8,0.472,7.2,18.6,0.385,33.8,68.2,0.496,18.2,25.9,0.702,11.7,34.9,46.5,23.5,7.4,6.4,15.4,23.5,107.3
2006,NBA,Seattle SuperSonics,SEA,FALSE,82,19830,40.6,88.6,0.459,8,21.5,0.371,32.6,67.1,0.487,21.8,27.8,0.785,13.4,29.5,42.9,22.4,8.2,4,16,25.5,111.1
2006,NBA,Toronto Raptors,TOR,FALSE,82,19955,39.8,87.7,0.454,8,21.4,0.375,31.8,66.3,0.479,21.8,27.6,0.791,11.4,30.3,41.7,21,7,3.6,14.1,26,109.5
2006,NBA,Utah Jazz,UTA,FALSE,82,19880,37.7,85.3,0.442,4.3,12.7,0.336,33.4,72.6,0.461,24.4,33.9,0.719,14.7,32.7,47.4,24.4,7.2,6.8,17.7,27.9,104.1
2006,NBA,Washington Wizards,WAS,TRUE,82,19830,39,87.3,0.447,6.5,18.3,0.357,32.5,69,0.471,24.8,32.7,0.757,13.6,30.7,44.3,20,8.6,4.4,15,24.3,109.3
2005,NBA,Atlanta Hawks,ATL,FALSE,82,19855,38.9,88.2,0.441,4,12.9,0.312,34.9,75.4,0.463,18.7,26.4,0.711,14.5,30.9,45.4,21.3,8.3,4.5,17.4,26.6,100.6
2005,NBA,Boston Celtics,BOS,TRUE,82,19880,39.4,84.3,0.468,5.7,16.2,0.349,33.8,68.1,0.496,23,30.1,0.764,11.8,31.6,43.3,23.4,8.6,5.5,16.8,25.9,107.5
2005,NBA,Charlotte Bobcats,CHA,FALSE,82,19880,38.7,89.7,0.432,4.2,11.5,0.363,34.6,78.2,0.442,19.5,27.4,0.709,14.2,30.6,44.7,23.5,9.1,5.8,15.6,24.8,101.1
2005,NBA,Chicago Bulls,CHI,TRUE,82,19830,37.3,86.3,0.432,6.7,18.8,0.357,30.6,67.5,0.453,20.1,26.8,0.75,13.1,33.9,47,22.8,7.5,4.8,17.9,26.6,101.4
2005,NBA,Cleveland Cavaliers,CLE,FALSE,82,19855,40.3,90.1,0.447,4,12.2,0.332,36.2,77.9,0.465,22,29.3,0.752,15,31.7,46.7,24.9,8.8,6.2,15.4,24.9,106.6
2005,NBA,Dallas Mavericks,DAL,TRUE,82,19730,40.1,87.8,0.457,6.1,16.7,0.364,34,71.1,0.479,24,30.4,0.789,13,33.2,46.2,21.1,9.3,6,14.5,24,110.3
2005,NBA,Denver Nuggets,DEN,TRUE,82,19755,39.5,85.9,0.459,4.2,12.2,0.34,35.3,73.7,0.479,22.9,30,0.763,12.6,32.1,44.7,25.4,9.7,6.4,15.9,24.4,106
2005,NBA,Detroit Pistons,DET,TRUE,82,19955,39.3,88.6,0.444,5,14.5,0.345,34.3,74.1,0.463,21.9,29.7,0.739,14.5,34.6,49.1,24.7,7.9,6.9,15.6,22.6,105.6
2005,NBA,Golden State Warriors,GSW,FALSE,82,19905,39.2,91,0.43,8.1,22.9,0.352,31.1,68.1,0.457,18.3,25.3,0.722,13.8,31.5,45.3,23.4,8.3,5.4,14.4,23.7,104.7
2005,NBA,Houston Rockets,HOU,TRUE,82,19855,38.8,87.4,0.443,7.5,20.7,0.364,31.2,66.7,0.468,21.1,27,0.781,11.9,35.4,47.3,23.6,7.7,5.1,15.5,24.6,106.2
2005,NBA,Indiana Pacers,IND,TRUE,82,19905,36.9,85.3,0.432,7.5,21.8,0.344,29.4,63.5,0.463,24.2,30.5,0.792,12,33.4,45.4,20.6,8.5,4.9,16.2,26.1,105.5
2005,NBA,Los Angeles Clippers,LAC,FALSE,82,20030,39.3,85.6,0.459,3.1,9,0.345,36.2,76.6,0.473,23.8,30.6,0.778,13.2,33,46.2,25.6,8.1,5.7,17.3,24.5,105.5
2005,NBA,Los Angeles Lakers,LAL,FALSE,82,19780,38.7,88.6,0.437,8.6,24.2,0.355,30.1,64.3,0.467,22.2,28.5,0.777,13.7,33.5,47.3,22.3,6.8,4.6,15.7,24,108.1
2005,NBA,Memphis Grizzlies,MEM,TRUE,82,19705,38.6,86.3,0.447,7.3,20.5,0.357,31.3,65.9,0.475,21,27.9,0.754,12.2,31.8,44,23.6,9.6,6.6,16.5,26.3,105.5
2005,NBA,Miami Heat,MIA,TRUE,82,19980,41,84.3,0.486,6.3,16.7,0.377,34.7,67.6,0.513,21.9,32.6,0.672,11.7,34.9,46.7,23.7,7,6.3,14.9,24,110.2
2005,NBA,Milwaukee Bucks,MIL,FALSE,82,19780,39.6,87.9,0.45,4.3,12.4,0.351,35.3,75.6,0.467,23,29.8,0.772,13.2,32.1,45.3,23,7.1,3.9,15.1,24,106.6
2005,NBA,Minnesota Timberwolves,MIN,FALSE,82,19755,41.5,90.4,0.459,5.4,15.6,0.345,36.1,74.8,0.483,19.8,24.8,0.796,12.9,35.2,48.1,26.2,6.3,6.1,14.7,24.2,108.2
2005,NBA,New Jersey Nets,NJN,TRUE,82,19905,37.3,86.9,0.429,5.9,16.3,0.362,31.4,70.6,0.444,21,27.6,0.763,11.6,32.3,43.9,24,8.8,4.2,15.8,26.9,101.4
2005,NBA,New Orleans Hornets,NOH,FALSE,82,19930,37.4,90.2,0.415,5.7,18.1,0.315,31.7,72.1,0.44,19.3,25.2,0.766,14,31.4,45.4,23.7,7.6,4.3,16.7,25.9,99.7
2005,NBA,New York Knicks,NYK,FALSE,82,19880,39.7,87.9,0.451,5.9,16.5,0.356,33.8,71.4,0.473,21,27.4,0.767,12.8,31.9,44.7,22.2,8.4,3.5,16,25.9,106.2
2005,NBA,Orlando Magic,ORL,FALSE,82,19705,39,85.9,0.454,4.1,11.8,0.349,34.9,74.1,0.471,22.8,30,0.759,13.3,32.7,46.1,20.4,8.1,5.7,17,24.9,104.9
2005,NBA,Philadelphia 76ers,PHI,TRUE,82,19855,37.5,85.8,0.437,6.4,18.5,0.348,31.1,67.3,0.462,22,27.9,0.789,11.6,32.3,43.9,21.8,9.6,4.1,16.2,23.9,103.5
2005,NBA,Phoenix Suns,PHO,TRUE,82,19780,42.4,88.8,0.477,10.1,25.6,0.393,32.3,63.1,0.512,19.7,26.3,0.748,12.2,33.5,45.8,24.4,7.2,5.7,14.2,19.8,114.5
2005,NBA,Portland Trail Blazers,POR,FALSE,82,19730,39.2,87,0.451,5.7,15.7,0.362,33.5,71.3,0.471,19.1,26.3,0.725,13.1,32.6,45.7,23.3,7.9,7.4,17.7,23.1,103.2
2005,NBA,Sacramento Kings,SAC,TRUE,82,19855,41.6,90.7,0.459,6.8,18.1,0.374,34.8,72.5,0.48,20.5,26,0.787,13.3,31.9,45.2,26,8.8,4.1,13.9,21.9,110.5
2005,NBA,San Antonio Spurs,SAS,TRUE,82,19805,39.8,87.9,0.453,6.9,19,0.363,32.9,68.9,0.478,20.9,28.9,0.724,13.5,33.9,47.4,24.1,8.4,7.4,15.3,23.4,107.5
2005,NBA,Seattle SuperSonics,SEA,TRUE,82,19755,39.8,89.8,0.444,9.2,25.2,0.365,30.6,64.6,0.474,23.3,29.5,0.79,14.4,31.9,46.3,20.6,7.6,4.7,15.4,26.9,112.2
