season,lg,team,abbreviation,playoffs,g,mp,opp_fg_per_100_poss,opp_fga_per_100_poss,opp_fg_percent,opp_x3p_per_100_poss,opp_x3pa_per_100_poss,opp_x3p_percent,opp_x2p_per_100_poss,opp_x2pa_per_100_poss,opp_x2p_percent,opp_ft_per_100_poss,opp_fta_per_100_poss,opp_ft_percent,opp_orb_per_100_poss,opp_drb_per_100_poss,opp_trb_per_100_poss,opp_ast_per_100_poss,opp_stl_per_100_poss,opp_blk_per_100_poss,opp_tov_per_100_poss,opp_pf_per_100_poss,opp_pts_per_100_poss
2011,NBA,Dallas Mavericks,DAL,TRUE,82,19705,40,88.8,0.45,6.8,19.7,0.343,33.2,69.1,0.481,18.3,24.4,0.75,11.7,32.8,44.5,22.5,8.3,4,14.9,22,105
2011,NBA,Denver Nuggets,DEN,TRUE,82,19705,40.2,87.6,0.459,7.3,21.3,0.344,32.8,66.3,0.495,19.6,25.9,0.756,11,32.2,43.2,23.2,7.8,6.2,14.4,23.8,107.3
2011,NBA,Detroit Pistons,DET,FALSE,82,19880,42.1,86.7,0.486,7.1,19.8,0.358,35,66.9,0.523,20.4,26.6,0.766,11.7,33.4,45.2,25.9,7.7,5.2,15.7,20.9,111.7
2011,NBA,Golden State Warriors,GSW,FALSE,82,19830,40.5,86.7,0.467,7.2,20.2,0.358,33.3,66.4,0.501,22.4,28.9,0.776,13.4,33.5,46.9,25.9,8.6,4.5,16.9,19.3,110.7
2011,NBA,Houston Rockets,HOU,FALSE,82,19880,41.9,89.4,0.468,5.7,16,0.358,36.1,73.4,0.492,19.6,25,0.781,12.2,32.7,44.9,21.9,7.5,5.8,14.4,22.5,109
2011,NBA,Indiana Pacers,IND,TRUE,82,19780,39.3,87.6,0.449,6.5,18.2,0.359,32.8,69.4,0.473,20.7,27.6,0.75,11.9,33.5,45.5,21.4,7.9,6,14.6,22.5,106
2011,NBA,Los Angeles Clippers,LAC,FALSE,82,19855,39.7,87.1,0.455,7.6,20.8,0.365,32.1,66.3,0.484,21.7,28.2,0.771,11.9,31.4,43.3,23.8,8.6,5.3,14.6,23.6,108.7
2011,NBA,Los Angeles Lakers,LAL,TRUE,82,19830,40.1,91.9,0.437,7.4,22.2,0.335,32.7,69.6,0.469,16.6,21.7,0.765,13.4,32,45.4,24.4,7.8,5,14.9,22.7,104.3
2011,NBA,Memphis Grizzlies,MEM,TRUE,82,19880,39,85.2,0.457,7.7,20.9,0.369,31.3,64.3,0.486,19.5,25.6,0.761,11.9,31.4,43.2,22.6,8.1,6.6,18,23,105.1
2011,NBA,Miami Heat,MIA,TRUE,82,19780,38.3,88.3,0.434,7.3,21.1,0.345,31,67.1,0.462,19.7,26.4,0.744,11.5,31.4,42.9,22,7.7,3.3,14.4,23.9,103.5
2011,NBA,Milwaukee Bucks,MIL,FALSE,82,19830,38.2,85.5,0.447,5.9,17.6,0.334,32.3,67.9,0.476,20.2,26.2,0.77,11.3,35.4,46.7,22.3,6.8,5.3,16.8,22.8,102.5
2011,NBA,Minnesota Timberwolves,MIN,FALSE,82,19780,40.6,86.8,0.468,8,21.5,0.374,32.6,65.3,0.499,21.8,28,0.778,11.5,32.4,43.9,25.5,9.8,5.6,14.9,21.6,111.1
2011,NBA,New Jersey Nets,NJN,FALSE,82,20005,41,88.1,0.465,6.8,18.6,0.364,34.2,69.5,0.492,21.2,28.2,0.751,11.3,34.4,45.7,24.3,7.5,5,13.5,21.9,109.9
2011,NBA,New Orleans Hornets,NOH,TRUE,82,19830,39.3,86,0.457,7.6,21.3,0.357,31.7,64.7,0.49,19,24.6,0.77,10.5,33.5,44,23.7,6.8,5.4,16.3,22.8,105.2
2011,NBA,New York Knicks,NYK,TRUE,82,19780,41.2,87.2,0.472,6.8,18.3,0.372,34.4,68.9,0.499,20.9,27.5,0.762,12.2,33.6,45.8,21.4,7.4,4.6,15.9,21.6,110.1
2011,NBA,Oklahoma City Thunder,OKC,TRUE,82,20005,40.4,88.3,0.458,6.2,17.3,0.361,34.2,71,0.481,20.1,27.1,0.744,12.1,31,43.1,22.2,7.6,4.6,14.9,22.9,107.2
2011,NBA,Orlando Magic,ORL,TRUE,82,19830,38,87.1,0.436,6.8,19.6,0.35,31.2,67.6,0.461,19.1,25.7,0.743,10.7,32.5,43.2,21.8,8,4.1,15.1,23.8,102
2011,NBA,Philadelphia 76ers,PHI,TRUE,82,19930,39.4,87.2,0.451,6.1,18.1,0.34,33.2,69.1,0.48,20.2,26.1,0.773,11.6,34.3,45.8,23.1,7.7,4.9,15.3,20.3,105
2011,NBA,Phoenix Suns,PHO,FALSE,82,20005,42.1,89.2,0.472,7.4,20.3,0.367,34.6,68.9,0.502,18.8,25,0.754,12.5,33.6,46.2,24,8.2,4.5,15.1,22.1,110.4
2011,NBA,Portland Trail Blazers,POR,TRUE,82,19805,40,85.7,0.467,7.3,19.8,0.367,32.7,65.9,0.497,19.8,25.8,0.767,12,32.9,44.8,21.7,7.8,4.7,17.7,24,107.1
2011,NBA,Sacramento Kings,SAC,FALSE,82,19855,41.4,86.7,0.478,6.1,17.2,0.355,35.3,69.5,0.508,20.2,26.5,0.762,11,31.8,42.9,22.6,8.5,5.9,15.3,21.9,109
2011,NBA,San Antonio Spurs,SAS,TRUE,82,19780,41.1,90.2,0.456,6.3,17.2,0.367,34.8,73,0.477,17.1,22.3,0.766,11.6,32.8,44.4,22.1,7.5,4.9,14.4,22.4,105.6
2011,NBA,Toronto Raptors,TOR,FALSE,82,19780,42,87.1,0.482,7.1,18.8,0.376,34.9,68.3,0.511,21.8,28.4,0.769,11.9,32.1,44,24.2,8.2,6,14.9,21.2,112.9
2011,NBA,Utah Jazz,UTA,FALSE,82,19880,39.3,85.7,0.459,7.8,20.9,0.376,31.5,64.8,0.486,23.6,30.3,0.778,12.3,32.2,44.4,22.5,8.1,5.4,15.9,23.9,110.1
2011,NBA,Washington Wizards,WAS,FALSE,82,19930,40.7,86.5,0.471,7.2,19.3,0.373,33.5,67.3,0.499,21.5,28.3,0.761,12.8,33.5,46.2,24.4,8,5.3,16.6,21.3,110.2
2010,NBA,Atlanta Hawks,ATL,TRUE,82,19855,40.9,88.8,0.46,6.4,18.7,0.345,34.4,70.2,0.491,18.5,24.8,0.745,12.4,33.1,45.5,23.1,6.8,4.8,15.2,21.2,106.7
2010,NBA,Boston Celtics,BOS,TRUE,82,19780,38.1,84.6,0.451,6.2,18.2,0.342,31.9,66.4,0.481,21.3,28.5,0.746,11.5,32,43.5,21,7.7,5.1,17,23.5,103.8
2010,NBA,Charlotte Bobcats,CHA,TRUE,82,19880,39.1,87.3,0.448,7.7,22.7,0.338,31.4,64.7,0.486,17,22.8,0.743,11.6,31.8,43.4,22.3,8.2,6.7,16.8,24.1,102.8
2010,NBA,Chicago Bulls,CHI,TRUE,82,19905,39.4,89.2,0.442,7.6,21.8,0.348,31.8,67.4,0.472,18.9,25.4,0.744,11.9,33.5,45.4,22.2,7.5,5.7,14.1,21.3,105.3
2010,NBA,Cleveland Cavaliers,CLE,TRUE,82,19780,39,88.1,0.442,7,20.1,0.347,32,68,0.471,19.2,25.3,0.757,10.5,31.4,42,22.1,7.2,4.3,13.9,22.7,104.1
2010,NBA,Dallas Mavericks,DAL,TRUE,82,19880,40.6,88.8,0.457,6.9,19.8,0.347,33.7,69,0.488,18.3,24.1,0.758,12,33.8,45.9,21.7,7.3,4.4,15.6,21.6,106.3
2010,NBA,Denver Nuggets,DEN,TRUE,82,19780,39.5,86.6,0.456,6.7,19.2,0.349,32.8,67.4,0.487,21.7,28.3,0.768,12.2,32.2,44.4,22.1,7.4,5.6,15.8,24.9,107.5
2010,NBA,Detroit Pistons,DET,FALSE,82,19780,40.6,84.6,0.48,7.8,20.7,0.375,32.8,63.8,0.515,22.3,29.1,0.767,11.2,33.2,44.3,26,7.5,5.5,16.1,23.3,111.4
2010,NBA,Golden State Warriors,GSW,FALSE,82,19730,41.3,85.3,0.485,6.9,18.4,0.375,34.4,66.9,0.515,22.2,29,0.767,13.3,34.4,47.8,24,7.8,4.9,17.5,21.3,111.7
2010,NBA,Houston Rockets,HOU,FALSE,82,19905,41.5,87.3,0.475,6.3,17.2,0.364,35.2,70.1,0.503,18.8,24.6,0.764,11.2,33.7,45,22,7.7,6.8,15.5,23.6,108
2010,NBA,Indiana Pacers,IND,FALSE,82,19705,39.1,86.3,0.453,6.4,17.6,0.363,32.7,68.6,0.476,22.3,29.4,0.756,12.2,35.8,48,21.3,8.2,5.2,15.4,21.4,106.8
2010,NBA,Los Angeles Clippers,LAC,FALSE,82,19705,42,89.4,0.47,7,19.2,0.363,35,70.2,0.499,19.1,25.1,0.762,11.6,32.8,44.3,25.3,9,4.8,13.9,20.9,110.1
2010,NBA,Los Angeles Lakers,LAL,TRUE,82,19830,39.8,89.2,0.446,6.8,20.7,0.328,33,68.5,0.481,17.4,23.2,0.75,11.9,33.2,45.1,23.4,7.5,4.7,15.1,22.7,103.7
2010,NBA,Memphis Grizzlies,MEM,FALSE,82,19905,42.2,88.3,0.478,7.4,20.9,0.354,34.9,67.4,0.517,18.1,23.9,0.755,11.7,30.3,42,24.2,8.2,6.5,15,23.7,109.9
2010,NBA,Miami Heat,MIA,TRUE,82,19880,37.9,86.3,0.439,7.1,20.6,0.342,30.8,65.7,0.469,21.2,28.2,0.754,11.5,33.4,45,20.8,7,4.8,15.9,22.1,104.1
2010,NBA,Milwaukee Bucks,MIL,TRUE,82,19980,37.6,83.3,0.451,5.7,16.7,0.343,31.9,66.6,0.478,22.2,29,0.765,10.3,35.7,46,20.7,7.5,5.5,16.4,21.8,103.1
2010,NBA,Minnesota Timberwolves,MIN,FALSE,82,19780,42.2,87.9,0.48,7.8,21.3,0.366,34.4,66.6,0.517,19.4,25,0.774,11.6,33.3,44.9,26.6,9.1,5.6,14.8,21.3,111.6
2010,NBA,New Jersey Nets,NJN,FALSE,82,19780,42.1,87.6,0.481,6.2,17,0.366,35.9,70.6,0.509,20.1,26.8,0.748,12.3,35.6,47.9,26,8.5,5.6,15.3,21.9,110.5
2010,NBA,New Orleans Hornets,NOH,FALSE,82,19830,42.5,87.9,0.483,7,19.8,0.355,35.4,68.1,0.52,18.1,24.1,0.751,11.4,33.8,45.2,25.2,7.5,4.8,15.4,20.9,110.1
2010,NBA,New York Knicks,NYK,FALSE,82,19880,43.1,88.7,0.486,7.1,20.2,0.352,36,68.5,0.525,18.4,24.4,0.754,12.3,35,47.3,22.1,7.5,4.7,15.2,20.2,111.6
2010,NBA,Oklahoma City Thunder,OKC,TRUE,82,19805,39.1,87.5,0.448,6.3,18.4,0.34,32.9,69.1,0.476,20.1,26.3,0.764,12.2,31.2,43.4,21.1,8,5,16.1,22.8,104.6
2010,NBA,Orlando Magic,ORL,TRUE,82,19730,39.1,89.1,0.438,6.9,19,0.363,32.2,70.1,0.459,18.2,24.2,0.754,10.6,32.8,43.4,20.5,7.3,3.8,13.9,24,103.3
2010,NBA,Philadelphia 76ers,PHI,FALSE,82,19805,41.1,87,0.472,8,20.4,0.393,33.1,66.6,0.497,20.1,26.2,0.766,11.8,32.7,44.4,24,8.2,4.4,15.7,20.3,110.3
2010,NBA,Phoenix Suns,PHO,TRUE,82,19730,41.3,91.4,0.452,7.2,20.2,0.355,34.1,71.2,0.479,20.5,27,0.76,13.8,30.5,44.3,21.7,8.2,4.7,13.6,22.8,110.2
2010,NBA,Portland Trail Blazers,POR,TRUE,82,19855,40.6,87.5,0.464,6.6,19.3,0.343,34,68.2,0.499,19.2,25.8,0.745,11,32,43,21.8,6.7,4.6,15.2,24.3,107.1
2010,NBA,Sacramento Kings,SAC,FALSE,82,19880,41.1,87.7,0.469,6.4,17.9,0.357,34.7,69.8,0.497,21.4,27.6,0.774,11.7,32.6,44.3,21.6,7.5,6,14.4,21.2,109.9
2010,NBA,San Antonio Spurs,SAS,TRUE,82,19780,40,88.6,0.452,5.5,15.9,0.343,34.6,72.7,0.476,19,25.1,0.756,10.8,32.1,42.9,20.9,7.5,5.5,13.7,22.1,104.5
2010,NBA,Toronto Raptors,TOR,FALSE,82,19780,41.6,89,0.468,7.9,21.7,0.366,33.7,67.3,0.501,21.9,28,0.784,12.2,32,44.1,24.6,7.6,4.7,13.6,22.6,113.2
2010,NBA,Utah Jazz,UTA,TRUE,82,19755,37.7,83.8,0.449,7.1,20.2,0.354,30.5,63.6,0.48,22.5,29.6,0.762,10.8,30.8,41.6,21.1,8.2,5.8,16,23.5,105
2010,NBA,Washington Wizards,WAS,FALSE,82,19830,40.7,88,0.463,7,19.4,0.36,33.7,68.6,0.492,21,27.6,0.761,12.3,33.4,45.8,23.4,7.5,5.5,14.7,22.2,109.4
2009,NBA,Atlanta Hawks,ATL,TRUE,82,19705,40.8,89.8,0.454,7.2,20.3,0.353,33.6,69.5,0.484,18.8,24.5,0.769,13,33.7,46.7,23.2,7.2,4.8,15.2,22.8,107.6
2009,NBA,Boston Celtics,BOS,TRUE,82,19880,36.9,85.7,0.431,6.8,19.4,0.349,30.1,66.3,0.454,21.7,28.2,0.771,11.1,30,41.2,20.7,7.8,5.2,16,24.3,102.3
2009,NBA,Charlotte Bobcats,CHA,FALSE,82,19930,39.3,86.6,0.454,7.6,20.8,0.366,31.7,65.8,0.482,19.9,26.3,0.756,12,31.5,43.5,21.9,8.5,6.7,16.4,23.4,106.1
2009,NBA,Chicago Bulls,CHI,TRUE,82,19930,40.6,88.8,0.458,6.3,18.1,0.347,34.4,70.7,0.486,21.1,26.9,0.786,13.2,32.2,45.4,22.3,8,5.8,15.2,22.1,108.7
2009,NBA,Cleveland Cavaliers,CLE,TRUE,82,19780,37.9,88.1,0.431,6.6,19.8,0.333,31.4,68.3,0.459,20,25.9,0.77,12,31.6,43.6,21.4,7.1,4.6,15.5,22.8,102.4
2009,NBA,Dallas Mavericks,DAL,TRUE,82,19805,40.7,89.5,0.455,6.8,18.3,0.375,33.8,71.2,0.475,20.2,25.3,0.798,11.7,33.2,45,21.3,7.8,4.4,14.1,21.8,108.4
2009,NBA,Denver Nuggets,DEN,TRUE,82,19730,38.3,87,0.44,7.8,21.2,0.366,30.5,65.7,0.464,22.5,28.8,0.782,12.8,30.9,43.6,22.7,8.4,5.8,16.3,25.1,106.8
2009,NBA,Detroit Pistons,DET,TRUE,82,19905,40,88.7,0.451,6,17.1,0.354,33.9,71.6,0.474,22,28.3,0.775,12,34.1,46.1,23,6.4,4.8,13.4,22.4,108
2009,NBA,Golden State Warriors,GSW,FALSE,82,19880,41.8,89.4,0.468,7.2,18.8,0.38,34.7,70.6,0.491,22.5,28.8,0.779,14.3,33.1,47.5,24.3,8,5.1,15.1,23.7,113.3
2009,NBA,Houston Rockets,HOU,TRUE,82,19805,40.2,90.5,0.444,6.2,17.4,0.357,34,73,0.465,17.4,23.2,0.749,11.7,32.2,44,21.8,7.9,5.8,13.6,22.7,104
2009,NBA,Indiana Pacers,IND,FALSE,82,19830,39.4,86.1,0.458,7.1,19.1,0.375,32.3,67,0.481,23.3,30.5,0.764,11.4,34,45.4,21.7,8,5.6,14.4,21.2,109.2
2009,NBA,Los Angeles Clippers,LAC,FALSE,82,19880,42.2,89.2,0.473,7,18.8,0.375,35.2,70.5,0.499,20.3,26.7,0.76,12.6,34.8,47.4,25.6,8.5,5.4,14.3,21.1,111.7
2009,NBA,Los Angeles Lakers,LAL,TRUE,82,19780,39.2,87.8,0.447,7.5,21.9,0.345,31.7,65.9,0.481,18.7,24.8,0.753,12.3,31.4,43.7,23.9,8.2,5,16.4,23.4,104.7
2009,NBA,Memphis Grizzlies,MEM,FALSE,82,19805,40.6,85.7,0.473,7.2,20.3,0.355,33.4,65.4,0.51,21.2,27.5,0.77,11.3,32.7,44,23.3,8.5,6,16.1,24,109.5
2009,NBA,Miami Heat,MIA,TRUE,82,19955,39.1,85.8,0.455,7.9,20.3,0.389,31.2,65.5,0.476,21.5,27.9,0.771,12,33.9,45.9,22,7.1,4.5,16.7,21.8,107.6
2009,NBA,Milwaukee Bucks,MIL,FALSE,82,19780,37.4,81.7,0.458,7.4,19.5,0.378,30,62.2,0.483,25.7,32.5,0.791,10.9,33.1,44,22.7,8.1,4.9,17.7,24.1,107.9
2009,NBA,Minnesota Timberwolves,MIN,FALSE,82,19805,41.1,86.8,0.474,7.1,18.8,0.377,34,68,0.5,22.1,28.4,0.778,10.8,33.6,44.4,23.4,8.1,6.4,13.6,21.7,111.4
2009,NBA,New Jersey Nets,NJN,FALSE,82,19830,39.8,86,0.462,8.1,20.7,0.391,31.7,65.3,0.485,23.4,30.7,0.762,11.7,34,45.7,24.1,7.6,5.3,14.8,22.6,111
2009,NBA,New Orleans Hornets,NOH,TRUE,82,19755,39.4,87.6,0.45,8,22.5,0.354,31.5,65.1,0.484,20.1,26,0.773,11.4,34,45.4,22.8,6.6,4,15.1,23.2,107
2009,NBA,New York Knicks,NYK,FALSE,82,19805,42.3,88.2,0.48,7.2,20.4,0.351,35.2,67.9,0.518,19,25,0.758,12,35.4,47.4,22.2,8.2,5.5,14.9,20,110.8
2009,NBA,Oklahoma City Thunder,OKC,FALSE,82,19805,41.8,88,0.475,6.8,18.6,0.364,35,69.4,0.505,19,25,0.761,11.4,32.3,43.8,22.9,9,5.3,14.8,21.4,109.4
2009,NBA,Orlando Magic,ORL,TRUE,82,19730,38.7,89.4,0.433,5.8,17.1,0.342,32.8,72.3,0.454,18.7,24.8,0.755,11.4,34.1,45.5,19.6,7.4,4.1,14.1,24.2,101.9
2009,NBA,Philadelphia 76ers,PHI,TRUE,82,19755,40.5,87.6,0.462,7.9,21.5,0.367,32.6,66.1,0.493,18.9,24.2,0.782,12.6,30.9,43.5,24.3,7.8,5.4,17.3,24.1,107.8
2009,NBA,Phoenix Suns,PHO,FALSE,82,19755,41.5,88.9,0.467,7.9,20.7,0.383,33.6,68.2,0.492,20.7,26.7,0.775,12.6,29.8,42.3,22,8.9,4.7,14.7,23.8,111.6
2009,NBA,Portland Trail Blazers,POR,TRUE,82,19830,40.5,88,0.46,6.8,18.2,0.374,33.7,69.9,0.482,20,24.9,0.803,11,30.6,41.6,22.2,7.2,4.5,15.1,24.2,107.8
2009,NBA,Sacramento Kings,SAC,FALSE,82,19905,42,86.9,0.483,7.4,18.3,0.406,34.6,68.6,0.504,23.3,30.9,0.756,13,33.2,46.2,23,9,5.4,15.1,22.2,114.7
2009,NBA,San Antonio Spurs,SAS,TRUE,82,19905,40.5,89.6,0.453,6.1,16.1,0.379,34.5,73.5,0.469,17.1,22.3,0.769,10.2,35.1,45.2,20.2,7.2,4.8,13.1,20.6,104.3
2009,NBA,Toronto Raptors,TOR,FALSE,82,19805,41.8,89.9,0.465,8.3,22.6,0.367,33.5,67.3,0.498,18.2,23.2,0.784,11.8,33.4,45.2,24.9,6.9,5.1,14.4,21.7,110
2009,NBA,Utah Jazz,UTA,TRUE,82,19880,39.1,84.4,0.464,6.9,19.2,0.361,32.2,65.2,0.494,22.1,28.9,0.763,11.8,31,42.8,21.3,8.5,5.5,17.1,25.6,107.3
2009,NBA,Washington Wizards,WAS,FALSE,82,19705,42.4,87.9,0.482,9,23.3,0.387,33.3,64.6,0.516,19.9,26.2,0.759,12.5,33.3,45.8,27,7.9,5.8,15.3,21.9,113.6
2008,NBA,Atlanta Hawks,ATL,TRUE,82,19855,41.3,89.4,0.463,6.8,18.8,0.362,34.6,70.6,0.489,19.4,25.8,0.752,12.8,31.7,44.5,24.2,8.2,5.6,14.9,23.8,108.9
2008,NBA,Boston Celtics,BOS,TRUE,82,19755,35.5,84.7,0.419,6.5,20.5,0.316,29,64.2,0.452,21.4,28.9,0.743,12,30.6,42.6,20.6,7.9,5.2,17.5,24.3,98.9
2008,NBA,Charlotte Bobcats,CHA,FALSE,82,19880,41,87.9,0.466,6.8,19.1,0.355,34.2,68.7,0.497,20.7,27.6,0.747,13.1,34,47.2,23.5,8.2,6.3,15.5,22.6,109.4
2008,NBA,Chicago Bulls,CHI,FALSE,82,19805,38.8,85.7,0.453,7.4,19.8,0.375,31.4,65.9,0.476,22.1,28.9,0.766,11.9,33.6,45.5,23.4,8.4,6.1,16.3,22.7,107.2
2008,NBA,Cleveland Cavaliers,CLE,TRUE,82,19855,39.4,86.6,0.455,6.8,19,0.357,32.6,67.6,0.482,20.8,27.8,0.748,10.9,33.5,44.4,23.1,7.5,5.2,14.6,22.3,106.4
2008,NBA,Dallas Mavericks,DAL,TRUE,82,19730,39.2,88.4,0.443,5.5,15.8,0.349,33.7,72.6,0.463,22.2,29.3,0.76,11.9,32.6,44.5,20.9,7.2,4.8,13.5,23.5,106.1
2008,NBA,Denver Nuggets,DEN,TRUE,82,19855,40.4,88.5,0.457,7.5,20.7,0.363,32.9,67.8,0.485,17.9,24.6,0.73,12.6,32.5,45.1,25.5,7.8,4.8,16.3,23.6,106.3
2008,NBA,Detroit Pistons,DET,TRUE,82,19730,38,86.9,0.437,5.7,17.2,0.332,32.3,69.7,0.463,21.2,28.5,0.744,12.1,32.7,44.7,21.8,6.6,4.4,15.4,22.5,102.9
2008,NBA,Golden State Warriors,GSW,FALSE,82,19780,40.2,85.9,0.468,7,19.1,0.368,33.2,66.8,0.496,22.2,29.2,0.759,12.9,34.4,47.3,23.8,7,5.1,17,21.3,109.5
2008,NBA,Houston Rockets,HOU,TRUE,82,19730,38.4,88.8,0.433,5.8,16,0.365,32.6,72.8,0.447,19,25.7,0.737,12,32.9,44.9,20.8,8.4,5.1,14.7,21.7,101.6
2008,NBA,Indiana Pacers,IND,FALSE,82,19755,38.5,84.8,0.454,7.5,19.5,0.386,30.9,65.2,0.474,23,30.4,0.757,11.6,34.8,46.4,22.6,8.2,5.2,16.1,22.2,107.5
2008,NBA,Los Angeles Clippers,LAC,FALSE,82,19805,41,87.8,0.467,6.4,18.3,0.349,34.6,69.5,0.498,20.7,27.6,0.751,12.1,35,47,24.1,7.8,5.1,14.6,23.3,109.1
2008,NBA,Los Angeles Lakers,LAL,TRUE,82,19780,39.7,89.1,0.445,7,19.4,0.362,32.7,69.7,0.469,19.1,25.3,0.752,12.5,32,44.5,22.8,8,4.7,14.8,23.5,105.5
2008,NBA,Memphis Grizzlies,MEM,FALSE,82,19805,43.2,90,0.48,7.5,20.7,0.364,35.6,69.3,0.514,17.6,22.8,0.774,11.8,34.6,46.4,25,9,5.1,13.9,23.4,111.4
2008,NBA,Miami Heat,MIA,FALSE,82,19830,40.6,86.9,0.468,7.4,20.1,0.369,33.2,66.8,0.497,21.3,28.2,0.755,12.3,35.1,47.4,24.4,8.5,4.6,15.6,22.1,110
2008,NBA,Milwaukee Bucks,MIL,FALSE,82,19855,41.6,86.8,0.48,7.8,20.2,0.384,33.9,66.6,0.509,21.7,28.3,0.766,11.5,32.6,44.1,25.3,8.6,5.3,14.9,22.9,112.8
2008,NBA,Minnesota Timberwolves,MIN,FALSE,82,19730,40.5,85.8,0.472,7.2,20.1,0.357,33.3,65.7,0.507,23.1,30,0.769,11.5,33.7,45.2,25.1,8.1,6.2,14.6,19,111.2
2008,NBA,New Jersey Nets,NJN,FALSE,82,19830,39.5,86.6,0.456,7.1,19.2,0.369,32.4,67.4,0.48,23.5,30.6,0.768,11.9,33.3,45.2,23.9,8.8,4.8,14.5,24.3,109.4
2008,NBA,New Orleans Hornets,NOH,TRUE,82,19805,41,89,0.46,7.3,20.9,0.351,33.6,68.1,0.494,16.4,21.3,0.771,11,34.1,45.1,24,6.3,4.5,15.3,21.2,105.7
2008,NBA,New York Knicks,NYK,FALSE,82,19880,41.9,88.4,0.474,7.7,21,0.369,34.2,67.4,0.507,20.2,27.4,0.739,12.2,33.9,46.1,23.4,8.2,5.7,13.8,21.9,111.9
2008,NBA,Orlando Magic,ORL,TRUE,82,19780,39.7,89.1,0.446,6.7,18.7,0.358,33,70.4,0.469,19.3,25.7,0.754,11.7,32.7,44.4,22.9,7.6,4.5,14,24.7,105.5
2008,NBA,Philadelphia 76ers,PHI,TRUE,82,19755,40.3,87.4,0.461,7.5,20.8,0.36,32.8,66.6,0.493,17.9,23.2,0.772,12.4,30.8,43.2,25.6,7.4,5.6,17.3,22.9,106
2008,NBA,Phoenix Suns,PHO,TRUE,82,19780,42.3,92.7,0.456,5.9,16.7,0.353,36.4,76,0.479,17.7,23.6,0.749,13.8,31.4,45.2,20.2,7.5,3.9,13.8,21.7,108.1
2008,NBA,Portland Trail Blazers,POR,FALSE,82,19905,40.9,90.7,0.451,7.3,20.6,0.356,33.6,70.2,0.479,19.2,25.1,0.766,13.1,33.8,46.9,23.5,6.7,4.1,14.1,22.7,108.4
2008,NBA,Sacramento Kings,SAC,FALSE,82,19830,40.1,86.1,0.466,7.6,20.5,0.373,32.5,65.6,0.495,22,29.2,0.753,12.4,31.5,43.9,24,8.5,5.8,16,24.2,109.9
2008,NBA,San Antonio Spurs,SAS,TRUE,82,19730,39.2,88.1,0.444,5.8,16.8,0.342,33.4,71.3,0.468,17.7,23.4,0.756,10.6,34.6,45.3,20.4,7.8,4.9,14.5,22.3,101.8
2008,NBA,Seattle SuperSonics,SEA,FALSE,82,19830,41.3,89.6,0.461,7.6,19.8,0.385,33.7,69.8,0.482,19.3,25.7,0.749,12.1,33.4,45.4,25.1,8.9,5.5,13.6,20.2,109.5
2008,NBA,Toronto Raptors,TOR,TRUE,82,19830,40.3,88.1,0.458,8.3,22.6,0.368,32,65.5,0.489,18,23.2,0.776,11.1,34.6,45.8,24.1,6.3,4.5,15.4,20.2,107
2008,NBA,Utah Jazz,UTA,TRUE,82,19705,37.8,82.1,0.461,6.6,18.5,0.357,31.2,63.6,0.491,24.1,32.3,0.749,11,29.5,40.5,21.3,8.1,5.5,17.1,24.7,106.5
2008,NBA,Washington Wizards,WAS,TRUE,82,19905,40.6,88.1,0.461,9.2,23.8,0.386,31.4,64.3,0.489,19.1,25.3,0.754,12.1,33.4,45.5,26.4,7.1,4.9,15.5,22.3,109.6
2007,NBA,Atlanta Hawks,ATL,FALSE,82,19880,39.6,85,0.466,6.2,16.6,0.376,33.4,68.4,0.488,22.8,31.1,0.734,12.7,31.8,44.5,23.2,8,5.6,16.7,24.9,108.3
2007,NBA,Boston Celtics,BOS,FALSE,82,19855,39,83.2,0.468,5.6,15.9,0.354,33.3,67.3,0.495,23.3,31.2,0.747,11.1,32.5,43.7,23.8,7.9,5.9,16.4,23.1,106.9
2007,NBA,Charlotte Bobcats,CHA,FALSE,82,20005,39.1,84.1,0.465,5.9,16.2,0.363,33.2,67.9,0.489,23.5,31.3,0.75,12.1,33.4,45.5,22.4,7.9,5.7,16.9,23.3,107.6
2007,NBA,Chicago Bulls,CHI,TRUE,82,19780,36.2,83.1,0.435,6.3,18,0.349,29.9,65.2,0.459,21,28.8,0.73,11.6,31.8,43.4,21.7,8,5.6,18.5,24.6,99.6
2007,NBA,Cleveland Cavaliers,CLE,TRUE,82,19880,37.7,84.3,0.448,5.4,16.4,0.329,32.3,67.9,0.476,20.5,27.9,0.734,10.7,32.7,43.4,21.9,7.2,4.6,16.7,24,101.3
2007,NBA,Dallas Mavericks,DAL,TRUE,82,19755,37.9,84.7,0.447,5.1,14.6,0.349,32.8,70.1,0.467,22.4,30.1,0.746,11.4,31,42.4,20,7.7,4.2,16.1,24.6,103.2
2007,NBA,Denver Nuggets,DEN,TRUE,82,19780,40.6,88.3,0.46,6.9,19.5,0.353,33.7,68.7,0.49,17.9,24.2,0.739,12.5,30.6,43.2,25,8.5,5.3,16.7,24.2,105.9
2007,NBA,Detroit Pistons,DET,TRUE,82,19880,39,87.7,0.445,5.7,16.7,0.339,33.3,71,0.47,20.5,27.7,0.74,13.5,33.2,46.7,22.8,7.2,4,16.7,23.1,104.2
