season,lg,player,player_id,age,team,pos,g,gs,mp,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made
2021,NBA,Nickeil Alexander-Walker,alexani01,22,NOP,SG,46,13,1007,0.419,15.5,0.522,0.236,0.164,0.041,0.081,0.478,0.485,0.481,0.52,0.421,0.459,0.347,0.345,0.921,0.015,7,0.283,0.387,1,1
2021,NBA,Ty-Shon Alexander,alexaty01,22,PHO,SG,15,0,47,0.25,22.3,0.25,0.083,0,0,0.167,0.75,0.333,1,NA,NA,0,0.222,0,0.5,0.083,1,0.111,0,0,0
2021,NBA,Grayson Allen,allengr01,25,MEM,SG,50,38,1259,0.418,19.2,0.338,0.123,0.126,0.07,0.019,0.662,0.471,0.667,0.365,0.414,0.125,0.391,0.606,0.907,0.029,11,0.172,0.34,0,0
2021,NBA,Jarrett Allen,allenja01,22,2TM,C,63,45,1864,0.618,3.8,0.961,0.6,0.276,0.056,0.029,0.039,0.631,0.761,0.436,0.407,0.214,0.316,0.723,1,0.288,127,0.368,0.286,0,0
2021,NBA,Jarrett Allen,allenja01,22,BRK,C,12,5,320,0.677,2.9,1,0.723,0.185,0.046,0.046,0,0.677,0.809,0.333,0.333,0.333,NA,0.75,NA,0.277,17,NA,NA,0,0
2021,NBA,Jarrett Allen,allenja01,22,CLE,C,51,40,1544,0.609,4.7,0.954,0.58,0.29,0.058,0.026,0.046,0.623,0.752,0.446,0.417,0.182,0.316,0.718,1,0.29,110,0.368,0.286,0,0
2021,NBA,Al-Farouq Aminu,aminual01,30,2TM,PF,23,14,434,0.384,15,0.626,0.273,0.242,0.03,0.081,0.374,0.484,0.519,0.417,0,0.75,0.216,0.467,0.875,0.03,3,0.216,0.5,0,0
2021,NBA,Al-Farouq Aminu,aminual01,30,ORL,PF,17,14,367,0.404,12.7,0.652,0.281,0.247,0.034,0.09,0.348,0.5,0.56,0.409,0,0.75,0.226,0.448,0.857,0.034,3,0.194,0.667,0,0
2021,NBA,Al-Farouq Aminu,aminual01,30,CHI,PF,6,0,67,0.2,17.2,0.4,0.2,0.2,0,0,0.6,0.25,0,0.5,NA,NA,0.167,1,1,0,0,0.333,0,0,0
2021,NBA,Kyle Anderson,anderky01,27,MEM,PF,69,69,1887,0.468,14.8,0.603,0.158,0.22,0.149,0.076,0.397,0.539,0.654,0.497,0.541,0.42,0.36,0.449,0.862,0.012,7,0.425,0.369,1,0
2021,NBA,Giannis Antetokounmpo,antetgi01,26,MIL,PF,61,61,2013,0.569,9.5,0.799,0.451,0.193,0.094,0.062,0.201,0.636,0.837,0.401,0.359,0.324,0.303,0.428,0.299,0.169,178,0.045,0.3,0,0
2021,NBA,Kostas Antetokounmpo,antetko01,23,LAL,PF,15,0,56,0.3,4.1,1,0.4,0.6,0,0,0,0.3,0.75,0,NA,NA,NA,0.333,NA,0.4,2,NA,NA,0,0
2021,NBA,Thanasis Antetokounmpo,antetth01,28,MIL,SF,57,3,551,0.489,8.4,0.788,0.62,0.139,0.015,0.015,0.212,0.556,0.671,0.105,0,0.5,0.241,0.583,0.714,0.255,29,0.31,0.333,4,0
2021,NBA,Carmelo Anthony,anthoca01,36,POR,PF,69,3,1690,0.421,18.1,0.582,0.062,0.08,0.236,0.205,0.418,0.429,0.5,0.403,0.448,0.396,0.409,0.278,0.782,0.012,8,0.197,0.438,0,0
2021,NBA,Cole Anthony,anthoco01,20,ORL,PG,47,34,1273,0.397,13.3,0.688,0.185,0.292,0.129,0.083,0.312,0.424,0.588,0.298,0.493,0.391,0.337,0.112,0.621,0.013,4,0.093,0.313,0,0
2021,NBA,OG Anunoby,anunoog01,23,TOR,SF,43,43,1433,0.48,14.8,0.497,0.256,0.173,0.04,0.027,0.503,0.562,0.759,0.344,0.381,0.357,0.398,0.51,0.971,0.116,55,0.467,0.41,1,0
2021,NBA,Ryan Arcidiacono,arcidry01,26,CHI,PG,44,0,450,0.419,18.3,0.427,0.154,0.137,0.085,0.051,0.573,0.48,0.556,0.375,0.7,0.167,0.373,0.542,1,0,0,0.224,0.467,1,0
2021,NBA,Trevor Ariza,arizatr01,35,MIA,SF,30,27,841,0.411,16.1,0.407,0.286,0.095,0.008,0.017,0.593,0.5,0.609,0.261,0,0.25,0.35,0.776,0.94,0.041,9,0.413,0.373,1,0
2021,NBA,D.J. Augustin,augusdj01,33,2TM,PG,57,12,1129,0.394,18.9,0.367,0.146,0.102,0.073,0.047,0.633,0.413,0.54,0.371,0.28,0.313,0.382,0.212,0.711,0,0,0.194,0.31,0,0
2021,NBA,D.J. Augustin,augusdj01,33,MIL,PG,37,6,713,0.37,20,0.328,0.109,0.094,0.073,0.052,0.672,0.349,0.476,0.333,0.214,0.3,0.38,0.136,0.755,0,0,0.24,0.355,0,0
2021,NBA,D.J. Augustin,augusdj01,33,HOU,PG,20,6,416,0.424,17.8,0.417,0.192,0.113,0.073,0.04,0.583,0.476,0.586,0.412,0.364,0.333,0.386,0.267,0.647,0,0,0.125,0.182,0,0
2021,NBA,Deni Avdija,avdijde01,20,WAS,SF,54,32,1257,0.417,16.6,0.462,0.144,0.237,0.045,0.035,0.538,0.535,0.733,0.473,0.214,0.545,0.315,0.727,0.962,0.048,11,0.274,0.283,1,0
2021,NBA,Deandre Ayton,aytonde01,22,PHO,C,69,69,2115,0.626,5.5,0.971,0.53,0.259,0.137,0.045,0.029,0.639,0.766,0.517,0.479,0.323,0.2,0.714,1,0.166,109,0,NA,0,0
2021,NBA,Udoka Azubuike,azubuud01,21,UTA,C,15,0,57,0.444,2.9,1,0.778,0.222,0,0,0,0.444,0.571,0,NA,NA,NA,0.75,NA,0.444,3,NA,NA,0,0
2021,NBA,Dwayne Bacon,bacondw01,25,ORL,SG,72,50,1853,0.402,12.9,0.715,0.236,0.226,0.143,0.11,0.285,0.449,0.579,0.402,0.394,0.338,0.285,0.408,0.593,0.014,8,0.155,0.219,0,0
2021,NBA,Marvin Bagley III,baglema01,21,SAC,PF,43,42,1112,0.504,8.8,0.78,0.373,0.341,0.041,0.024,0.22,0.55,0.727,0.383,0.55,0.167,0.343,0.624,0.919,0.151,67,0.426,0.413,0,0
2021,NBA,LaMelo Ball,ballla01,19,CHO,PG,51,31,1469,0.436,13.7,0.612,0.302,0.174,0.095,0.04,0.388,0.489,0.576,0.419,0.375,0.407,0.352,0.284,0.728,0.018,8,0.161,0.357,1,0
2021,NBA,Lonzo Ball,balllo01,23,NOP,PG,55,55,1747,0.414,19.4,0.35,0.153,0.057,0.063,0.077,0.65,0.482,0.626,0.3,0.386,0.407,0.378,0.415,0.837,0.011,8,0.2,0.396,2,0
2021,NBA,Mo Bamba,bambamo01,22,ORL,C,46,5,725,0.472,13.6,0.608,0.306,0.166,0.063,0.073,0.392,0.568,0.728,0.46,0.263,0.409,0.322,0.577,1,0.15,38,0.102,0.417,0,0
2021,NBA,Desmond Bane,banede01,22,MEM,SG,68,17,1519,0.469,17,0.457,0.176,0.132,0.094,0.054,0.543,0.513,0.614,0.485,0.426,0.407,0.432,0.709,0.932,0.012,5,0.262,0.493,0,0
2021,NBA,Harrison Barnes,barneha02,28,SAC,PF,58,58,2102,0.497,12.5,0.601,0.307,0.248,0.044,0.003,0.399,0.567,0.721,0.415,0.393,0,0.391,0.584,0.88,0.059,35,0.223,0.491,0,0
2021,NBA,RJ Barrett,barrerj01,20,NYK,SG,72,72,2511,0.441,11.5,0.708,0.325,0.228,0.087,0.069,0.292,0.457,0.605,0.318,0.315,0.397,0.401,0.353,0.976,0.04,39,0.427,0.424,1,0
2021,NBA,Will Barton,bartowi01,30,DEN,SF,56,52,1736,0.426,14.5,0.577,0.227,0.211,0.072,0.067,0.423,0.459,0.63,0.297,0.455,0.39,0.381,0.484,0.745,0.035,19,0.183,0.489,1,0
2021,NBA,Keita Bates-Diop,bateske01,25,SAS,SF,30,0,245,0.448,9.7,0.746,0.388,0.284,0.045,0.03,0.254,0.5,0.808,0.158,0.333,0,0.294,0.64,1,0.03,2,0.529,0.222,0,0
2021,NBA,Nicolas Batum,batumni01,32,LAC,SF,67,38,1835,0.464,19.1,0.34,0.177,0.024,0.053,0.085,0.66,0.579,0.699,0.6,0.455,0.4,0.404,0.778,0.991,0.046,18,0.434,0.432,0,0
2021,NBA,Aron Baynes,baynear01,34,TOR,C,53,31,980,0.441,11.4,0.661,0.385,0.181,0.056,0.039,0.339,0.532,0.59,0.473,0.471,0.333,0.262,0.738,1,0.118,31,0.155,0.188,0,0
2021,NBA,Kent Bazemore,bazemke01,31,GSW,SF,67,18,1333,0.449,15.3,0.531,0.214,0.168,0.061,0.087,0.469,0.486,0.643,0.485,0.292,0.235,0.408,0.624,0.907,0.01,4,0.527,0.392,0,0
2021,NBA,Darius Bazley,bazleda01,20,OKC,PF,55,55,1714,0.396,13.3,0.586,0.306,0.197,0.039,0.043,0.414,0.47,0.621,0.287,0.37,0.333,0.29,0.5,0.831,0.072,44,0.217,0.242,1,0
2021,NBA,Bradley Beal,bealbr01,27,WAS,SG,60,60,2147,0.485,13.3,0.73,0.177,0.274,0.143,0.136,0.27,0.535,0.66,0.53,0.47,0.452,0.349,0.43,0.723,0.021,24,0.169,0.381,0,0
2021,NBA,Malik Beasley,beaslma01,24,MIN,SG,37,36,1214,0.44,16.4,0.465,0.192,0.148,0.075,0.05,0.535,0.487,0.6,0.449,0.267,0.5,0.399,0.632,0.875,0.027,13,0.268,0.453,0,0
2021,NBA,Jordan Bell,belljo01,26,2TM,C,6,1,82,0.318,6.2,0.909,0.545,0.273,0.045,0.045,0.091,0.35,0.5,0,0,1,0,0.714,NA,0.136,1,0.5,0,0,0
2021,NBA,Jordan Bell,belljo01,26,WAS,C,5,1,67,0.35,5.8,0.9,0.55,0.3,0,0.05,0.1,0.389,0.545,0,NA,1,0,0.714,NA,0.1,1,0.5,0,0,0
2021,NBA,Jordan Bell,belljo01,26,GSW,C,1,0,15,0,6.7,1,0.5,0,0.5,0,0,0,0,NA,0,NA,NA,NA,NA,0.5,0,NA,NA,0,0
2021,NBA,DeAndre' Bembry,bembrde01,26,TOR,SF,51,12,972,0.513,8.9,0.768,0.377,0.342,0.035,0.013,0.232,0.589,0.767,0.436,0.375,0,0.264,0.583,0.929,0.132,23,0.226,0.333,0,0
2021,NBA,Dāvis Bertāns,bertada01,28,WAS,PF,57,7,1464,0.404,24.8,0.105,0.036,0.04,0.013,0.017,0.895,0.48,0.706,0.474,0.167,0.25,0.395,0.75,0.97,0.01,4,0.143,0.443,3,0
2021,NBA,Patrick Beverley,beverpa01,32,LAC,PG,37,34,832,0.423,18.2,0.359,0.173,0.132,0.032,0.023,0.641,0.468,0.5,0.483,0.286,0.4,0.397,0.378,0.929,0,0,0.291,0.463,0,0
2021,NBA,Saddiq Bey,beysa01,21,DET,SF,70,53,1909,0.404,19,0.334,0.158,0.097,0.049,0.03,0.666,0.45,0.596,0.313,0.294,0.381,0.38,0.49,0.926,0.035,22,0.228,0.39,2,0
2021,NBA,Tyler Bey,beyty01,22,DAL,SF,18,0,71,0.318,9.6,0.818,0.364,0.227,0.182,0.045,0.182,0.333,0.5,0.4,0,0,0.25,0.667,0,0.091,1,0,NA,0,0
2021,NBA,Khem Birch,birchkh01,28,2TM,C,67,22,1529,0.497,8.4,0.863,0.342,0.342,0.132,0.047,0.137,0.537,0.692,0.431,0.46,0.389,0.25,0.761,1,0.137,46,0.654,0.294,0,0
2021,NBA,Khem Birch,birchkh01,28,ORL,C,48,5,952,0.45,7.8,0.9,0.349,0.34,0.153,0.057,0.1,0.479,0.63,0.394,0.313,0.5,0.19,0.722,1,0.115,21,0.81,0.235,0,0
2021,NBA,Khem Birch,birchkh01,28,TOR,C,19,17,577,0.556,8.9,0.819,0.333,0.345,0.105,0.035,0.181,0.614,0.772,0.475,0.722,0.167,0.29,0.802,1,0.164,25,0.548,0.353,0,0
2021,NBA,Goga Bitadze,bitadgo01,21,IND,C,45,3,561,0.428,13,0.593,0.34,0.191,0.052,0.01,0.407,0.548,0.697,0.297,0.6,0,0.253,0.635,1,0.098,17,0.051,0,0,0
2021,NBA,Bismack Biyombo,biyombi01,28,CHO,C,66,36,1349,0.587,2.8,0.996,0.698,0.256,0.037,0.004,0.004,0.589,0.692,0.355,0.333,0,0,0.873,NA,0.318,70,1,0,0,0
2021,NBA,Nemanja Bjelica,bjeline01,32,2TM,PF,37,3,595,0.454,14.8,0.566,0.311,0.219,0.015,0.02,0.434,0.559,0.689,0.395,0.333,0.5,0.318,0.645,0.889,0.005,0,0.153,0.385,0,0
2021,NBA,Nemanja Bjelica,bjeline01,32,SAC,PF,26,1,439,0.46,12.7,0.613,0.327,0.247,0.013,0.027,0.387,0.565,0.673,0.432,0.5,0.5,0.293,0.635,0.882,0.007,0,0.155,0.444,0,0
2021,NBA,Nemanja Bjelica,bjeline01,32,MIA,PF,11,2,156,0.435,16.8,0.413,0.261,0.13,0.022,0,0.587,0.526,0.75,0.167,0,NA,0.37,0.7,0.9,0,0,0.148,0.25,0,0
2021,NBA,Eric Bledsoe,bledser01,31,NOP,SG,71,70,2111,0.421,16.5,0.514,0.159,0.167,0.11,0.078,0.486,0.496,0.681,0.393,0.425,0.439,0.341,0.489,0.86,0,0,0.22,0.346,1,0
2021,NBA,Keljin Blevins,blevike01,25,POR,SF,17,0,75,0.25,12.5,0.6,0.2,0.35,0.05,0,0.4,0.25,0.5,0.143,0,NA,0.25,0,1,0,0,0.125,0,0,0
2021,NBA,Bogdan Bogdanović,bogdabo01,28,ATL,SG,44,27,1305,0.473,18.7,0.411,0.11,0.108,0.122,0.071,0.589,0.522,0.629,0.459,0.464,0.55,0.438,0.397,0.836,0,0,0.216,0.556,0,0
2021,NBA,Bojan Bogdanović,bogdabo02,31,UTA,SF,72,72,2216,0.439,15.4,0.502,0.181,0.226,0.079,0.016,0.498,0.487,0.635,0.411,0.438,0.133,0.39,0.412,0.961,0.015,11,0.406,0.444,0,0
2021,NBA,Bol Bol,bolbo01,21,DEN,PF,32,2,160,0.431,16.1,0.586,0.172,0.172,0.121,0.121,0.414,0.471,0.9,0.3,0.286,0.286,0.375,0.625,0.667,0.086,5,0.125,0.333,0,0
2021,NBA,Marques Bolden,boldema01,22,CLE,C,6,0,29,0.333,7.7,1,0.333,0.333,0.333,0,0,0.333,1,0,0,NA,NA,1,NA,0,0,NA,NA,0,0
2021,NBA,Jordan Bone,bonejo01,23,ORL,PG,14,0,196,0.426,20.8,0.407,0.019,0.093,0.019,0.278,0.593,0.591,1,1,0,0.467,0.313,0.154,0.5,0,0,0.313,0,0,0
2021,NBA,Isaac Bonga,bongais01,21,WAS,SF,40,8,432,0.37,16,0.42,0.16,0.235,0.025,0,0.58,0.5,0.692,0.421,0,NA,0.277,0.529,1,0.012,1,0.617,0.31,0,0
2021,NBA,Devin Booker,bookede01,24,PHO,SG,67,67,2270,0.484,14.5,0.712,0.179,0.163,0.231,0.139,0.288,0.543,0.678,0.481,0.542,0.441,0.34,0.394,0.659,0.021,24,0.086,0.5,1,0
2021,NBA,Chris Boucher,bouchch01,28,TOR,C,60,14,1453,0.514,12.8,0.58,0.382,0.154,0.014,0.03,0.42,0.609,0.692,0.465,0.5,0.353,0.383,0.687,0.978,0.096,46,0.14,0.333,0,0
2021,NBA,Brian Bowen,bowenbr02,22,IND,SF,6,0,15,0.25,16.6,0.75,0,0.25,0,0.5,0.25,0.333,NA,1,NA,0,0,1,NA,0,0,0,NA,0,0
2021,NBA,Avery Bradley,bradlav01,30,2TM,SG,27,6,602,0.374,18.2,0.409,0.158,0.099,0.035,0.117,0.591,0.443,0.741,0.353,0.167,0.2,0.327,0.71,0.939,0,0,0.396,0.375,0,0
2021,NBA,Avery Bradley,bradlav01,30,MIA,SG,10,1,211,0.47,17.8,0.424,0.136,0.121,0.061,0.106,0.576,0.536,0.889,0.375,0.25,0.429,0.421,0.733,1,0,0,0.5,0.421,0,0
2021,NBA,Avery Bradley,bradlav01,30,HOU,SG,17,5,391,0.314,18.5,0.4,0.171,0.086,0.019,0.124,0.6,0.381,0.667,0.333,0,0.077,0.27,0.688,0.882,0,0,0.333,0.333,0,0
2021,NBA,Tony Bradley,bradlto01,23,2TM,C,42,8,684,0.665,4.2,0.985,0.569,0.325,0.046,0.046,0.015,0.675,0.741,0.656,0.444,0.222,0,0.687,NA,0.107,20,0.333,0,0,0
2021,NBA,Tony Bradley,bradlto01,23,PHI,C,20,8,287,0.68,3.7,0.987,0.613,0.293,0.053,0.027,0.013,0.689,0.739,0.636,0.5,0.5,0,0.627,NA,0.08,6,1,0,0,0
2021,NBA,Tony Bradley,bradlto01,23,OKC,C,22,0,397,0.656,4.7,0.984,0.541,0.344,0.041,0.057,0.016,0.667,0.742,0.667,0.4,0.143,0,0.725,NA,0.123,14,0,NA,0,0
2021,NBA,Jarrell Brantley,brantja01,24,UTA,PF,28,0,138,0.481,15.5,0.462,0.212,0.212,0.019,0.019,0.538,0.542,0.818,0.364,0,0,0.429,0.308,0.917,0.038,2,0.536,0.467,0,0
2021,NBA,Ignas Brazdeikis,brazdig01,22,3TM,SF,13,0,249,0.422,13.5,0.663,0.289,0.229,0.048,0.096,0.337,0.436,0.542,0.421,0,0.375,0.393,0.542,0.909,0,0,0.25,0.286,1,0
2021,NBA,Ignas Brazdeikis,brazdig01,22,NYK,SF,4,0,7,0,14.9,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,0
2021,NBA,Ignas Brazdeikis,brazdig01,22,PHI,SF,1,0,8,0,12.4,0.667,0.333,0,0.333,0,0.333,0,0,NA,0,NA,0,NA,NA,0,0,1,0,0,0
2021,NBA,Ignas Brazdeikis,brazdig01,22,ORL,SF,8,0,234,0.443,13.1,0.658,0.291,0.241,0.025,0.101,0.342,0.462,0.565,0.421,0,0.375,0.407,0.542,0.909,0,0,0.222,0.333,1,0
2021,NBA,Mikal Bridges,bridgmi01,24,PHO,SF,72,72,2348,0.543,14.3,0.529,0.278,0.135,0.082,0.034,0.471,0.647,0.801,0.5,0.455,0.435,0.425,0.764,0.985,0.058,38,0.597,0.441,0,0
2021,NBA,Miles Bridges,bridgmi02,22,CHO,PF,66,19,1932,0.503,14,0.534,0.338,0.141,0.019,0.035,0.466,0.593,0.729,0.42,0.167,0.227,0.4,0.716,0.819,0.145,82,0.324,0.436,3,0
2021,NBA,Amida Brimah,brimaam01,26,IND,C,5,0,29,0.625,3,1,0.625,0.375,0,0,0,0.625,0.8,0.333,NA,NA,NA,0.8,NA,0.5,3,NA,NA,0,0
2021,NBA,Oshae Brissett,brissos01,22,IND,SF,21,16,519,0.483,14.9,0.483,0.325,0.126,0.02,0.013,0.517,0.548,0.735,0.158,0.333,0,0.423,0.725,0.97,0.099,14,0.295,0.522,1,0
2021,NBA,Malcolm Brogdon,brogdma01,28,IND,PG,56,56,1930,0.453,14.3,0.618,0.309,0.111,0.081,0.117,0.382,0.493,0.554,0.404,0.443,0.452,0.388,0.247,0.662,0.009,8,0.107,0.475,0,0
2021,NBA,Armoni Brooks,brookar01,22,HOU,SG,20,5,520,0.406,22.1,0.182,0.099,0.057,0.026,0,0.818,0.514,0.579,0.545,0.2,NA,0.382,0.722,0.85,0.016,3,0.153,0.417,0,0
2021,NBA,Dillon Brooks,brookdi01,25,MEM,SF,67,67,1997,0.419,15,0.639,0.155,0.167,0.229,0.088,0.361,0.461,0.606,0.395,0.411,0.462,0.344,0.513,0.867,0.028,29,0.159,0.559,0,0
2021,NBA,Bruce Brown,brownbr01,24,BRK,PG,65,37,1451,0.556,6.4,0.861,0.513,0.286,0.057,0.005,0.139,0.599,0.7,0.479,0.292,0.5,0.288,0.752,1,0.054,22,0.746,0.295,0,0
2021,NBA,Charlie Brown Jr.,brownch02,23,OKC,SG,9,1,152,0.302,16.6,0.512,0.116,0.186,0.093,0.116,0.488,0.364,0.6,0.25,0.25,0.4,0.238,0.75,1,0.047,1,0.333,0.286,0,0
2021,NBA,Jaylen Brown,brownja02,24,BOS,SG,58,58,1999,0.484,14.3,0.63,0.195,0.239,0.11,0.086,0.37,0.536,0.7,0.442,0.484,0.49,0.397,0.453,0.798,0.024,23,0.158,0.4,2,0
2021,NBA,Moses Brown,brownmo01,21,OKC,C,43,32,920,0.545,2.1,1,0.772,0.224,0.004,0,0,0.545,0.628,0.267,0,NA,NA,0.507,NA,0.321,78,NA,NA,0,0
2021,NBA,Sterling Brown,brownst02,25,HOU,SG,51,14,1229,0.448,17.9,0.358,0.206,0.099,0.021,0.033,0.642,0.492,0.623,0.364,0.286,0.182,0.423,0.542,0.912,0.021,6,0.414,0.371,3,0
2021,NBA,Troy Brown Jr.,browntr01,21,2TM,SF,34,0,524,0.431,16.9,0.514,0.174,0.132,0.063,0.146,0.486,0.541,0.8,0.474,0.444,0.333,0.314,0.6,1,0.021,2,0.357,0.36,2,0
2021,NBA,Troy Brown Jr.,browntr01,21,WAS,SF,21,0,287,0.371,19,0.483,0.112,0.124,0.09,0.157,0.517,0.442,0.7,0.455,0.375,0.286,0.304,0.474,1,0.022,1,0.261,0.417,1,0
2021,NBA,Troy Brown Jr.,browntr01,21,CHI,SF,13,0,237,0.527,14.8,0.564,0.273,0.145,0.018,0.127,0.436,0.677,0.867,0.5,1,0.429,0.333,0.714,1,0.018,1,0.542,0.308,1,0
2021,NBA,Jalen Brunson,brunsja01,24,DAL,PG,68,12,1697,0.523,13.3,0.681,0.214,0.228,0.161,0.078,0.319,0.578,0.799,0.42,0.525,0.551,0.405,0.235,0.864,0.002,0,0.28,0.5,0,0
2021,NBA,Elijah Bryant,bryanel01,25,MIL,SG,1,0,32,0.462,12.6,0.615,0.385,0.154,0,0.077,0.385,0.625,0.6,0.5,NA,1,0.2,0,1,0,0,0,NA,0,0
2021,NBA,Thomas Bryant,bryanth01,23,WAS,C,10,10,271,0.648,10.3,0.769,0.374,0.231,0.088,0.077,0.231,0.714,0.912,0.762,0.375,0,0.429,0.72,1,0.286,24,0.048,1,0,0
2021,NBA,Reggie Bullock,bullore01,29,NYK,SF,65,64,1949,0.442,20.8,0.291,0.087,0.052,0.061,0.091,0.709,0.521,0.633,0.379,0.5,0.51,0.41,0.859,0.975,0.002,1,0.317,0.468,1,0
2021,NBA,Trey Burke,burketr01,28,DAL,PG,62,1,911,0.428,17.1,0.535,0.159,0.096,0.139,0.142,0.465,0.492,0.518,0.441,0.51,0.48,0.354,0.312,0.897,0,0,0.293,0.313,1,1
2021,NBA,Alec Burks,burksal01,29,NYK,SG,49,5,1255,0.42,16.8,0.508,0.146,0.138,0.128,0.096,0.492,0.425,0.507,0.377,0.422,0.375,0.415,0.426,0.686,0,0,0.301,0.473,0,0
2021,NBA,Jimmy Butler,butleji01,31,MIA,SF,52,52,1745,0.497,9.3,0.861,0.327,0.289,0.166,0.079,0.139,0.538,0.722,0.441,0.426,0.362,0.245,0.358,0.68,0.053,39,0.333,0.265,2,0
2021,NBA,Bruno Caboclo,cabocbr01,25,HOU,PF,6,0,36,0.471,9.6,0.706,0.353,0.353,0,0,0.294,0.667,1,0.333,NA,NA,0,0.625,NA,0.235,4,0.4,0,0,0
2021,NBA,Devontae Cacok,cacokde01,24,LAL,PF,20,1,98,0.586,3.1,1,0.586,0.379,0.034,0,0,0.586,0.706,0.455,0,NA,NA,0.706,NA,0.31,7,NA,NA,0,0
2021,NBA,Kentavious Caldwell-Pope,caldwke01,27,LAL,SG,67,67,1902,0.431,17.6,0.421,0.204,0.073,0.042,0.103,0.579,0.46,0.602,0.378,0.238,0.327,0.41,0.816,0.95,0.018,7,0.396,0.431,0,0
2021,NBA,Facundo Campazzo,campafa01,29,DEN,PG,65,19,1425,0.381,19.6,0.314,0.105,0.137,0.054,0.019,0.686,0.444,0.636,0.419,0.235,0.167,0.352,0.273,0.842,0,0,0.269,0.448,2,0
2021,NBA,Vlatko Čančar,cancavl01,23,DEN,PF,41,1,281,0.458,14.1,0.542,0.319,0.167,0.042,0.014,0.458,0.615,0.696,0.5,0.333,1,0.273,0.75,1,0.069,4,0.273,0.667,1,0
2021,NBA,Devin Cannady,cannade01,24,ORL,PG,8,0,74,0.393,19.3,0.429,0.036,0.107,0.143,0.143,0.571,0.417,0,0,0.5,0.75,0.375,0.2,0.833,0,0,0.313,0.4,0,0
2021,NBA,Clint Capela,capelca01,26,ATL,C,63,63,1898,0.594,2.4,1,0.709,0.269,0.017,0.004,0,0.594,0.684,0.385,0.25,0.333,NA,0.668,NA,0.259,168,NA,NA,0,0
2021,NBA,Vernon Carey Jr.,careyve01,19,CHO,C,19,4,115,0.5,10.6,0.806,0.361,0.194,0.083,0.167,0.194,0.586,0.692,0.429,0.667,0.5,0.143,0.706,1,0.056,2,0.429,0,0,0
2021,NBA,Jevon Carter,carteje01,25,PHO,PG,60,1,717,0.422,21.2,0.323,0.076,0.054,0.072,0.121,0.677,0.528,0.588,0.417,0.563,0.519,0.371,0.526,0.946,0.004,1,0.252,0.395,1,0
2021,NBA,Michael Carter-Williams,cartemi01,29,ORL,SG,31,25,800,0.389,10.3,0.774,0.304,0.307,0.104,0.059,0.226,0.431,0.622,0.337,0.25,0.25,0.246,0.344,0.867,0.03,7,0.197,0.417,0,0
2021,NBA,Wendell Carter Jr.,cartewe01,21,2TM,C,54,44,1375,0.503,8.3,0.888,0.4,0.256,0.158,0.074,0.112,0.53,0.689,0.444,0.361,0.324,0.294,0.767,0.933,0.112,48,0.196,0.4,0,0
2021,NBA,Wendell Carter Jr.,cartewe01,21,CHI,C,32,25,792,0.512,7.5,0.913,0.409,0.29,0.155,0.06,0.087,0.526,0.641,0.466,0.41,0.333,0.364,0.785,1,0.099,23,0.227,0.6,0,0
2021,NBA,Wendell Carter Jr.,cartewe01,21,ORL,C,22,19,583,0.493,9.1,0.859,0.39,0.215,0.161,0.093,0.141,0.534,0.75,0.409,0.303,0.316,0.241,0.745,0.857,0.127,25,0.172,0.2,0,0
2021,NBA,Alex Caruso,carusal01,26,LAL,PG,58,6,1216,0.436,14.8,0.551,0.246,0.144,0.102,0.059,0.449,0.464,0.653,0.341,0.323,0.222,0.401,0.487,0.927,0.039,9,0.409,0.393,1,0
2021,NBA,Willie Cauley-Stein,caulewi01,27,DAL,C,53,16,906,0.632,3.8,0.94,0.791,0.082,0.044,0.022,0.06,0.667,0.694,0.533,0.375,0.75,0.091,0.825,1,0.363,53,0.364,0,0,0
2021,NBA,Chris Chiozza,chiozch01,25,BRK,PG,22,1,232,0.352,16.4,0.523,0.193,0.159,0.08,0.091,0.477,0.391,0.529,0.286,0.286,0.375,0.31,0.389,0.462,0,0,0.024,0,1,0
2021,NBA,Marquese Chriss,chrisma01,23,GSW,PF,2,0,27,0.357,11,0.643,0.5,0.143,0,0,0.357,0.444,0.571,0,NA,NA,0.2,0.25,1,0,0,0.2,0,0,0
2021,NBA,Brandon Clarke,clarkbr01,24,MEM,PF,59,16,1415,0.517,8,0.844,0.412,0.279,0.131,0.022,0.156,0.565,0.725,0.428,0.385,0.364,0.26,0.814,1,0.145,59,0.597,0.261,0,0
2021,NBA,Gary Clark,clarkga01,26,3TM,SF,39,11,654,0.303,21.9,0.182,0.061,0.083,0.015,0.023,0.818,0.375,0.875,0.182,0,0,0.287,0.667,1,0.015,2,0.398,0.419,1,0
